OBJECTID,TREE_LEVEL,GEOL_CODE_INT,GEOL_CODE,PARENT_REF,GERMAN
91,4.0,15200415,Vlit500415,15200311.0,Chnebelburg-Schichten
92,5.0,15200416,Vlit500416,15200418.0,Meinisberg-Muschelsandstein
93,5.0,15200417,Vlit500417,15200418.0,Brüttelen-Muschelnagelfluh
94,4.0,15200418,Vlit500418,15200311.0,Sense-Formation
95,5.0,15200419,Vlit500419,15200418.0,Montécu-Schichten
96,5.0,15200420,Vlit500420,15200418.0,Molière-Muschelsandstein
97,5.0,15200421,Vlit500421,15200418.0,Scherli-Quarzitnagelfluh
164,6.0,15200422,Vlit500422,15200545.0,Grilly-Süsswasserkalk
165,6.0,15200423,Vlit500423,15200545.0,Orbe-Süsswasserkalk
166,5.0,15200424,Vlit500424,15200394.0,Krustenkalk
117,4.0,15200425,Vlit500425,15200329.0,Gümmenen-Formation
222,4.0,15200426,Vlit500426,15200002.0,Solothurner Schildkrötenkalk
131,4.0,15200429,Vlit500429,15200329.0,Obere bunte Molasse
171,2.0,15200430,Vlit500430,15200091.0,Oberdorf-Süsswasserkalk
79,5.0,15200431,Vlit500431,15200309.0,Limnischer Horizont (OMM-II)
84,5.0,15200432,Vlit500432,15200309.0,Quarzitnagelfluh (der St.-Gallen-Fm.)
100,5.0,15200433,Vlit500433,15200312.0,Basiskonglomerat (der Luzern-Fm.)
179,3.0,15200436,Vlit500436,15200149.0,Poncin-Member
181,4.0,15200437,Vlit500437,15200181.0,Vraconne-Sandstein
182,4.0,15200438,Vlit500438,15200181.0,La-Presta-Mergel
183,4.0,15200439,Vlit500439,15200181.0,Vernettes-Sandstein
184,4.0,15200440,Vlit500440,15200181.0,Ponthoud-Bank
185,4.0,15200441,Vlit500441,15200181.0,Scie-Besse-Sandstein
187,4.0,15200442,Vlit500442,15200182.0,Mortier-Mergel
188,4.0,15200443,Vlit500443,15200182.0,Vauglène-Bänke
189,4.0,15200444,Vlit500444,15200182.0,Poet-Bank
1495,3.0,15200445,Vlit500445,15200640.0,Courcelon-Süsswasserkalk
1496,2.0,15200446,Vlit500446,15200091.0,Erzmatt-Krustenkalk
1497,2.0,15200447,Vlit500447,15200091.0,Diegten-Süsswasserkalk
1498,2.0,15200448,Vlit500448,15200091.0,La-Verrerie-Süsswasserkalk
1499,2.0,15200449,Vlit500449,15200091.0,La-Charrue-Süsswasserkalk
1500,3.0,15200450,Vlit500450,15200153.0,Astieria-Mergel
1501,3.0,15200451,Vlit500451,15200153.0,Villers-Schichten
1502,4.0,15200452,Vlit500452,15200101.0,Unité Moyenne Calcaire (UMC)
1503,4.0,15200453,Vlit500453,15200101.0,Unité Inférieure Oolithique (UIO)
1504,4.0,15200454,Vlit500454,15200101.0,Mergel- und Kalkzone (MKZ)
1505,5.0,15200455,Vlit500455,15200186.0,Calcaire âpre
1506,5.0,15200456,Vlit500456,15200024.0,Landaize-Kalk
1507,6.0,15200457,Vlit500457,15200190.0,Balmberg-Oolith
1508,6.0,15200458,Vlit500458,15200191.0,Hautes-Roches-Algenkalk
1509,6.0,15200459,Vlit500459,15200191.0,Akzessorische Mumienbänke
1510,7.0,15200460,Vlit500460,15200031.0,Brauner Oolith
1511,5.0,15200461,Vlit500461,15200142.0,Bleiglanz-Bank
1512,5.0,15200462,Vlit500462,15200145.0,Arenicolites-Bank
1513,4.0,15200463,Vlit500463,15200144.0,Diagonalschichtiger Sandstein
1514,4.0,15200464,Vlit500464,15200130.0,Leutschenberg-Member
1515,2.0,15200465,Vlit500465,15200230.0,Schlächtenhaus-Granit
1516,3.0,15200466,Vlit500466,15200246.0,Steinatal-Gneiskomplex
1517,5.0,15200467,Vlit500467,15200131.0,Grenzdolomit
1518,5.0,15200468,Vlit500468,15200131.0,Estherien-Schichten
1519,3.0,15200469,Vlit500469,15200012.0,Hangende-Bankkalke-Formation
1520,3.0,15200470,Vlit500470,15200012.0,Zementmergel-Formation
1521,3.0,15200471,Vlit500471,15200012.0,Liegende-Bankkalke-Formation
1522,3.0,15200472,Vlit500472,15200012.0,Obere-Felsenkalke-Formation
1523,3.0,15200473,Vlit500473,15200012.0,Untere-Felsenkalke-Formation
1524,3.0,15200474,Vlit500474,15200012.0,Lacunosamergel-Formation
1525,3.0,15200475,Vlit500475,15200012.0,Oberjura-Massenkalk-Formation
1526,4.0,15200476,Vlit500476,15200475.0,Lochen-Subformation
1527,4.0,15200477,Vlit500477,15200160.0,Wohlgeschichtete-Kalke-Formation
1528,3.0,15200478,Vlit500478,15200012.0,Impressamergel-Formation
1529,3.0,15200479,Vlit500479,15200055.0,Ornatenton-Formation
1530,4.0,15200480,Vlit500480,15200479.0,Glaukonitsandmergel-Subformation
1531,5.0,15200481,Vlit500481,15200480.0,Grenzkalk
1532,4.0,15200482,Vlit500482,15200479.0,Macrocephalenoolith-Subformation
1533,3.0,15200483,Vlit500483,15200055.0,Wutach-Formation
1534,3.0,15200484,Vlit500484,15200055.0,Variansmergel-Formation
1535,3.0,15200485,Vlit500485,15200055.0,Dentalienton-Formation
1536,3.0,15200486,Vlit500486,15200055.0,Hamitenton-Formation
1537,4.0,15200487,Vlit500487,15200486.0,Parkinsonioolith-Subformation
1538,3.0,15200488,Vlit500488,15200055.0,Gosheim-Formation
1539,4.0,15200489,Vlit500489,15200488.0,Blagdeni-Subformation
1540,4.0,15200490,Vlit500490,15200488.0,Humphriesioolith-Subformation
1541,3.0,15200491,Vlit500491,15200055.0,Wedelsandstein-Formation
1542,4.0,15200492,Vlit500492,15200491.0,Blaukalk-Subformation
1543,3.0,15200493,Vlit500493,15200055.0,Murchisonaeoolith-Formation
1544,3.0,15200494,Vlit500494,15200055.0,Achdorf-Formation
1545,3.0,15200495,Vlit500495,15200255.0,Tannenwald-Schichten
1546,4.0,15200496,Vlit500496,15200261.0,Gabelspitz-Schichten
1547,4.0,15200497,Vlit500497,15200261.0,Schallenberg-Member
1548,4.0,15200498,Vlit500498,15200261.0,Seli-Nagelfluh
1549,5.0,15200499,Vlit500499,15200274.0,Brand-Herrentisch-Tuffit
1550,5.0,15200500,Vlit500500,15200274.0,Wangen-Tuffit
1551,5.0,15200501,Vlit500501,15200274.0,Hohenolber-Tuffit
1552,5.0,15200502,Vlit500502,15200274.0,Eichbol-Tuffit
1553,4.0,15200503,Vlit500503,15200262.0,Öhningen-Formation
1554,5.0,15200504,Vlit500504,15200503.0,Öhningen-Süsswasserkalk
1555,5.0,15200505,Vlit500505,15200503.0,Ramschwag-Nagelfluh
1556,5.0,15200506,Vlit500506,15200297.0,Seerücken-Tuffit
1557,4.0,15200507,Vlit500507,15200262.0,Meilen-Schichten
1558,5.0,15200508,Vlit500508,15200507.0,Wulp-Rotzone
1559,4.0,15200509,Vlit500509,15200295.0,Käpfnach-Formation
1560,6.0,15200510,Vlit500510,15200398.0,«Juranagelfluh-Mergel»
1561,4.0,15200511,Vlit500511,15200300.0,Golat-Süsswasserkalk
1562,5.0,15200512,Vlit500512,15200402.0,Petrefaktenlager
1563,5.0,15200513,Vlit500513,15200330.0,Hombach-Member
1564,3.0,15200514,Vlit500514,15200335.0,Homberg-Formation
1565,4.0,15200515,Vlit500515,15200329.0,Gäbris-Nagelfluh
1566,5.0,15200516,Vlit500516,15200515.0,Gstaldenbach-Member
1567,5.0,15200517,Vlit500517,15200515.0,Heiden-Member
1568,5.0,15200518,Vlit500518,15200515.0,Klusbach-Member
1569,5.0,15200519,Vlit500519,15200515.0,Eggen-Member
1570,5.0,15200520,Vlit500520,15200515.0,Sulzbach-Member
1571,6.0,15200521,Vlit500521,15200520.0,Sulzbach-Nagelfluh
1572,5.0,15200522,Vlit500522,15200316.0,Pfingstboden-Member
1573,5.0,15200523,Vlit500523,15200316.0,Hochfläschli-Member
1574,5.0,15200524,Vlit500524,15200316.0,Ennetbühl-Member
1575,5.0,15200525,Vlit500525,15200316.0,Hochalp-Member
1576,5.0,15200526,Vlit500526,15200316.0,Krummenau-Member
1577,4.0,15200527,Vlit500527,15200341.0,Ältere Juranagelfluh
1578,4.0,15200528,Vlit500528,15200335.0,Gitzischöpf-Nagelfluh
1579,4.0,15200529,Vlit500529,15200335.0,Honegg-Mergel
1580,5.0,15200530,Vlit500530,15200529.0,Kaltbach-Nagelfluh
1581,5.0,15200531,Vlit500531,15200320.0,Hünibach-Nagelfluh
1582,4.0,15200532,Vlit500532,15200335.0,Losenegg-Formation
1583,4.0,15200533,Vlit500533,15200335.0,Schwändibach-Naglelfuh
1584,4.0,15200534,Vlit500534,15200335.0,Uerscheli-Formation
1585,5.0,15200535,Vlit500535,15200534.0,Bumbach-Nagelfluh
1586,4.0,15200536,Vlit500536,15200335.0,Kalksandstein-Serie
1587,4.0,15200537,Vlit500537,15200335.0,Gérignoz-Formation
1588,5.0,15200538,Vlit500538,15200319.0,Leuenfall-Nagelfluh
1589,5.0,15200539,Vlit500539,15200319.0,Wintersberg-Member
1590,5.0,15200540,Vlit500540,15200319.0,Ebnat-Sandstein
1591,6.0,15200541,Vlit500541,15200540.0,Rütiberg-Kalksandstein
1592,5.0,15200542,Vlit500542,15200322.0,Pfiffegg-Nagelfluh
1593,4.0,15200543,Vlit500543,15200335.0,Weggis-Formation
1594,5.0,15200544,Vlit500544,15200543.0,Kännelegg-Nagelfluh
1595,5.0,15200545,Vlit500545,15200338.0,Molasse Rouge des Jurasüdfusses
1596,6.0,15200546,Vlit500546,15200545.0,Mathod-Sandstein
1597,6.0,15200547,Vlit500547,15200545.0,Goumoëns-Sandstein
1598,5.0,15200548,Vlit500548,15200338.0,Molasse Rouge von Vevey
1599,5.0,15200549,Vlit500549,15200338.0,Molasse Rouge von Monthey
1600,4.0,15200550,Vlit500550,15200335.0,Grindelegg-Formation
1601,5.0,15200551,Vlit500551,15200336.0,Tillerée-Schichten
1602,5.0,15200552,Vlit500552,15200336.0,Serie der Süsswasserkalke und Dolomite
1603,5.0,15200553,Vlit500553,15200394.0,Oltingue-Kalkarenit
1604,3.0,15200554,Vlit500554,15200348.0,Vaulruz-Formation (UMM-II+III undiff.)
1605,5.0,15200555,Vlit500555,15200358.0,Unter-Lochsiti-Nagelfluh
1606,5.0,15200556,Vlit500556,15200358.0,Flühli-Nagelfluh
1607,5.0,15200557,Vlit500557,15200309.0,Zone der Schiefermergel (der St.-Gallen-Fm.)
1608,5.0,15200558,Vlit500558,15200330.0,Marbach-Member
1609,4.0,15200559,Vlit500559,15200341.0,Aarwangen-Molasse
1610,5.0,15200560,Vlit500560,15200338.0,Untere Bunte Molasse des Jurasüdfusses
1611,4.0,15200562,Vlit500562,15200300.0,Mittlere Juranagelfluh
1612,4.0,15200563,Vlit500563,15200300.0,Albstein
1613,4.0,15200564,Vlit500564,15200300.0,Graupensand
1614,4.0,15200565,Vlit500565,15200300.0,Heliciden-Mergel
1615,4.0,15200566,Vlit500566,15200295.0,Haldenhof-Mergel
1616,3.0,15200567,Vlit500567,15200307.0,OMM-J
1617,4.0,15200568,Vlit500568,15200567.0,Tenniken-Muschelagglomerat
1618,4.0,15200569,Vlit500569,15200567.0,Turritellen-Kalk
1619,4.0,15200570,Vlit500570,15200567.0,Randen-Grobkalk
1620,4.0,15200571,Vlit500571,15200567.0,Péry-Geröllsande
1621,5.0,15200572,Vlit500572,15200302.0,Les-Bayards-Juranagelfluh
1622,4.0,15200573,Vlit500573,15200160.0,"Günsberg- und Vellerat-Formation, undifferenziert"
3561,4.0,15200574,Vlit500574,15200479.0,Ancepsoolith-Subformation
3562,3.0,15200575,Vlit500575,15200056.0,Jurensismergel-Formation
3563,3.0,15200576,Vlit500576,15200056.0,Posidonienschiefer-Formation
3564,3.0,15200577,Vlit500577,15200056.0,Amaltheenton-Formation
3565,3.0,15200578,Vlit500578,15200056.0,Numismalismergel-Formation
3566,3.0,15200579,Vlit500579,15200056.0,Obtususton-Formation
3567,3.0,15200580,Vlit500580,15200056.0,Arietenkalk-Formation
3568,3.0,15200581,Vlit500581,15200056.0,Angulatenton-Formation
3569,3.0,15200582,Vlit500582,15200056.0,Psilonotenton-Formation
3570,3.0,15200583,Vlit500583,15200255.0,Bodensee-Nagelfluh
3571,3.0,15200584,Vlit500584,15200012.0,Tabalcon-Kalk
3572,4.0,15200585,Vlit500585,15200349.0,Bonneville-Sandstein
3573,4.0,15200586,Vlit500586,15200353.0,Montauban-Mergel
3574,4.0,15200587,Vlit500587,15200349.0,Montauban-Sandstein
3575,3.0,15200588,Vlit500588,15200348.0,Mornex-Nagelfluh
3576,2.0,15200589,Vlit500589,15200254.0,USM-III bis OSM-I
3577,5.0,15200590,Vlit500590,15200276.0,Loorenkopf-Nagelfluh
3578,4.0,15200591,Vlit500591,15200151.0,«Pierre Jaune Supérieure»
3579,4.0,15200592,Vlit500592,15200151.0,«Pierre Jaune Inférieure»
3580,4.0,15200593,Vlit500593,15200098.0,«Formation de la Chambotte Supérieure»
3581,4.0,15200594,Vlit500594,15200098.0,«Formation de la Chambotte Inférieure»
7430,1.0,15200616,Vlit500616,0.0,Kristallin der Nordschweiz
7431,2.0,15200617,Vlit500617,15200616.0,Variszisches Grundgebirge der Nordschweiz
4364,5.0,15200618,Vlit500618,15200343.0,Mümliswil-Süsswasserkalk
4587,5.0,15200619,Vlit500619,15200312.0,Limnischer Horizont (OMM-I)
4588,6.0,15200620,Vlit500620,15200545.0,Dardagny-Sandstein
4855,5.0,15200621,Vlit500621,15200258.0,"Napf-Formation, proximale Fazies"
4856,5.0,15200622,Vlit500622,15200258.0,"Napf-Formation, distale Fazies"
4857,4.0,15200623,Vlit500623,15200300.0,Le-Locle-Formation
4858,5.0,15200624,Vlit500624,15200623.0,Le-Verger-Member
4859,5.0,15200625,Vlit500625,15200623.0,Combe-Girard-Member
4860,4.0,15200626,Vlit500626,15200567.0,Crêt-du-Locle-Formation
4861,5.0,15200627,Vlit500627,15200626.0,"Crêt-du-Locle-Formation, Mergelfazies"
4862,5.0,15200628,Vlit500628,15200309.0,Gitzigrabe-Grobsandstein
4863,6.0,15200629,Vlit500629,15200545.0,Trois-Rods-Süsswasserkalk
4864,4.0,15200630,Vlit500630,15200394.0,Champ-Vuillerat-Süsswasserkalk
4865,5.0,15200631,Vlit500631,15200258.0,Wolhusen-Bentonit
4866,5.0,15200632,Vlit500632,15200262.0,Gitzitobel-Süsswasserkalk
4867,5.0,15200633,Vlit500633,15200262.0,Wissenbach-Süsswasserkalk
4868,5.0,15200634,Vlit500634,15200262.0,Altbach-Süsswasserkalk
4869,5.0,15200635,Vlit500635,15200262.0,Tröleten-Süsswasserkalk
4870,5.0,15200636,Vlit500636,15200262.0,Tschöplihof-Süsswasserkalk
5189,3.0,15200637,Vlit500637,15200335.0,Lienegg-Formation
5190,3.0,15200638,Vlit500638,15200335.0,Öligraben-Formation
5191,3.0,15200639,Vlit500639,15200329.0,Studweid-Formation
5837,2.0,15200640,Vlit500640,15200091.0,Rossemaison-Formation
5838,1.0,15200641,Vlit500641,0.0,Schwaningen-Merenbach-Rhyolith
5839,1.0,15200642,Vlit500642,0.0,Schwaningen-Weizen-Granit
5840,1.0,15200643,Vlit500643,0.0,Etzgen-Granit
5841,4.0,15200644,Vlit500644,15200335.0,Karbonatreiche Molasse
5842,5.0,15200645,Vlit500645,15200644.0,Karbonatreiche Molasse: Kalk-Dolomit-Nagelfluh
6761,1.0,15200646,Vlit500646,0.0,Hornbüel-Melange
6770,3.0,15200647,Vlit500647,15200255.0,Kalter-Wangen-Formation
6771,3.0,15200648,Vlit500648,15200307.0,Baltersweil-Nagelfluh
6772,3.0,15200649,Vlit500649,15200307.0,Netzbachtal-Nagelfluh
6773,3.0,15200650,Vlit500650,15200092.0,Rocher-des-Hirondelles-Formation
6774,4.0,15200651,Vlit500651,15200650.0,Fort-de-l'Ecluse-Member
6775,4.0,15200652,Vlit500652,15200096.0,Bôle-Member
6776,4.0,15200653,Vlit500653,15200096.0,Montcherand-Member
7081,3.0,15200654,Vlit500654,15200153.0,Calcaire Roux
7082,3.0,15200655,Vlit500655,15200012.0,Hohentengen-Formation
7083,3.0,15200656,Vlit500656,15200012.0,Weilergraben-Formation
7084,4.0,15200657,Vlit500657,15200656.0,Gugenmühle-Member
7085,4.0,15200658,Vlit500658,15200102.0,Schwarzbach-Schichten
7086,5.0,15200659,Vlit500659,15200105.0,"Wangen- und Letzi-Member, undifferenziert"
7410,2.0,15200660,Vlit500660,15200161.0,"Grand-Essert- bis Narlay-Formation, undifferenziert"
7411,2.0,15200661,Vlit500661,15200161.0,"Goldberg- bis Vuache-Formation, undifferenziert"
7412,5.0,15200662,Vlit500662,15200093.0,Bellegarde-Bank
7413,5.0,15200663,Vlit500663,15200093.0,Serrières-Bank
7414,4.0,15200664,Vlit500664,15200096.0,Morteau-Bänke
7415,5.0,15200665,Vlit500665,15200653.0,La-Vaux-Bank
7416,5.0,15200666,Vlit500666,15200653.0,Cul-du-Nozon-Bank
7417,5.0,15200667,Vlit500667,15200653.0,Pont-des-Pierres-Bank
7418,4.0,15200668,Vlit500668,15200152.0,Censeau-Mergel
7419,4.0,15200669,Vlit500669,15200152.0,Morteau-Mergel
7420,5.0,15200670,Vlit500670,15200099.0,Grande-Varappe-Bank
7421,3.0,15200671,Vlit500671,15200012.0,Le-Coin-Formation
7422,3.0,15200672,Vlit500672,15200012.0,"Bärschwil- bis St-Ursanne-Formation, undifferenziert"
7423,3.0,15200673,Vlit500673,15200055.0,"Passwang- bis Ifenthal-Formation, undifferenziert"
7424,3.0,15200674,Vlit500674,15200055.0,«Calcaires à Entroques»
7425,2.0,15200675,Vlit500675,15200162.0,"Staffelegg-Formation und Opalinus-Ton, undifferenziert"
7426,4.0,15200676,Vlit500676,15200220.0,Schafisheim-Syenit
7427,4.0,15200677,Vlit500677,15200220.0,Pfaffnau-Granit
7428,4.0,15200678,Vlit500678,15200220.0,Zurzach-Granit
7429,4.0,15200679,Vlit500679,15200220.0,Siblingen-Granit
7435,4.0,15200680,Vlit500680,15200230.0,Lindau-Granit
7437,4.0,15200681,Vlit500681,15200230.0,Kreuzlingen-Granit
7432,4.0,15200682,Vlit500682,15200243.0,Schlächtenhaus-Schiefer
7433,4.0,15200683,Vlit500683,15200243.0,Gersbach-Schiefer
7434,5.0,15200684,Vlit500684,15200246.0,Herdern-Streifengneis
7738,4.0,15200685,Vlit500685,15200160.0,"Courgenay-, Balsthal- und Villigen-Formation, undifferenziert"
7739,4.0,15200686,Vlit500686,15200039.0,Pichoux-Formation: Korallenfazies
7740,4.0,15200687,Vlit500687,15200039.0,Pichoux-Formation: Schwammfazies
8258,4.0,15200688,Vlit500688,15200647.0,Kalter-Wangen-Formation: Konglomerat-Fazies
8052,4.0,15200689,Vlit500689,15200647.0,Kalter-Wangen-Formation: Sandstein-Mergel-Fazies
8260,5.0,15200690,Vlit500690,15200689.0,Heilsberg-Bentonit
8261,3.0,15200691,Vlit500691,15200255.0,Humlikon-Bentonit
501,1.0,15201001,Vlit501001,0.0,"Ältere Ablagerungen, undifferenziert"
433,1.0,15201002,Vlit501002,0.0,Niederterrasse
505,1.0,15201003,Vlit501003,0.0,Hochterrasse
579,1.0,15201004,Vlit501004,0.0,Tiefere Deckenschotter
590,1.0,15201005,Vlit501005,0.0,Höhere Deckenschotter
434,2.0,15201006,Vlit501006,15201002.0,Birrfeld-Eiszeit (Letzte Eiszeit)
450,3.0,15201007,Vlit501007,15201006.0,"Last Glacial Maximum (LGM), undiff."
435,3.0,15201008,Vlit501008,15201006.0,LGM-Rückzug
461,3.0,15201009,Vlit501009,15201006.0,Birmenstorf-Vergletscherung (2. LGM-Vorstoss)
462,4.0,15201010,Vlit501010,15201009.0,Wettingen-Vorstoss
463,5.0,15201011,Vlit501011,15201010.0,Flüefeld-Schotter
464,5.0,15201012,Vlit501012,15201010.0,Altberg-Till
465,4.0,15201013,Vlit501013,15201009.0,Birmenstorf-Vorstoss
466,5.0,15201014,Vlit501014,15201013.0,Birr-Schotter
467,5.0,15201015,Vlit501015,15201013.0,Oberhard-Till
469,4.0,15201016,Vlit501016,15201009.0,Seon-Vorstoss
470,5.0,15201017,Vlit501017,15201016.0,Berg-Schotter
471,5.0,15201018,Vlit501018,15201016.0,Fornholz-Till
475,4.0,15201019,Vlit501019,15201009.0,Gontenschwil-Vorstoss
476,5.0,15201020,Vlit501020,15201019.0,Gontenschwil-Till
477,4.0,15201021,Vlit501021,15201009.0,Staffelbach-Vorstoss
478,5.0,15201022,Vlit501022,15201021.0,Staffelbach-Schotter
479,5.0,15201023,Vlit501023,15201021.0,Staffelbach-Till
480,3.0,15201024,Vlit501024,15201006.0,Lindmühle-Vergletscherung (1. LGM-Vorstoss)
481,4.0,15201025,Vlit501025,15201024.0,Otelfingen-Vorstoss
482,5.0,15201026,Vlit501026,15201025.0,Tägerhard-Schotter
483,4.0,15201027,Vlit501027,15201024.0,Lindmühle-Vorstoss
484,5.0,15201028,Vlit501028,15201027.0,Ämmert-Schotter
485,5.0,15201029,Vlit501029,15201027.0,Ämmert-Till
486,4.0,15201030,Vlit501030,15201024.0,Emmet-Vorstoss
487,5.0,15201031,Vlit501031,15201030.0,Gündelmoos-Lehm
488,5.0,15201032,Vlit501032,15201030.0,Igliste-Schotter
489,5.0,15201033,Vlit501033,15201030.0,Niderholz-Till
490,4.0,15201034,Vlit501034,15201024.0,Zetzwil-Vorstoss
491,5.0,15201035,Vlit501035,15201034.0,Zetzwil-Till
492,4.0,15201036,Vlit501036,15201024.0,Kirchleerau-Vorstoss
493,5.0,15201037,Vlit501037,15201036.0,Kirchleerau-Till
494,3.0,15201038,Vlit501038,15201006.0,Gossau-Interstadial
495,4.0,15201039,Vlit501039,15201038.0,Mülligen-Paläoboden
496,4.0,15201040,Vlit501040,15201038.0,Niederweningen-Formation
497,3.0,15201041,Vlit501041,15201006.0,Hombrechtikon-Vergletscherung (Frühletzteiszeitliche Vergl.)
498,4.0,15201042,Vlit501042,15201041.0,Mülligen-Schotter
499,4.0,15201043,Vlit501043,15201041.0,2. letzteiszeitlischs Vorstoss
500,4.0,15201044,Vlit501044,15201041.0,1. letzteiszeitlischs Vorstoss
509,2.0,15201045,Vlit501045,15201003.0,Klettgau-Schotter
510,3.0,15201046,Vlit501046,15201045.0,Obere Klettgauschotter
511,3.0,15201047,Vlit501047,15201045.0,Glazi-lakustrische Serie
512,3.0,15201048,Vlit501048,15201045.0,Mittlere Klettgauschotter
513,3.0,15201049,Vlit501049,15201045.0,Untere Klettgauschotter
506,2.0,15201050,Vlit501050,15201003.0,Gondiswil-Interglazial (Letztes Interglazial)
507,3.0,15201051,Vlit501051,15201050.0,Flurlingen-Quelltuff
508,3.0,15201052,Vlit501052,15201050.0,Birrfeld- und Klettgau-Paläoböden
526,2.0,15201053,Vlit501053,15201003.0,Beringen-Eiszeit
531,3.0,15201054,Vlit501054,15201053.0,Entfelden-Schotter
532,3.0,15201055,Vlit501055,15201053.0,Aarau-Schotter
533,3.0,15201056,Vlit501056,15201053.0,Suhr-Schotter
534,3.0,15201057,Vlit501057,15201053.0,Veltheim-Schotter
535,3.0,15201058,Vlit501058,15201053.0,Stüsslingen-Schotter
536,3.0,15201059,Vlit501059,15201053.0,Langwiesen-Vergletscherung
537,4.0,15201060,Vlit501060,15201059.0,Langwiesen-Vorstoss
538,5.0,15201061,Vlit501061,15201060.0,Schaffhausen-Schotter
539,4.0,15201062,Vlit501062,15201059.0,Reuenthal-Vorstoss
540,5.0,15201063,Vlit501063,15201062.0,Lupfig-Schotter
541,3.0,15201064,Vlit501064,15201053.0,Löhningen-Engiwald-Vergletscherung
542,4.0,15201065,Vlit501065,15201064.0,Engiwald-Vorstoss
543,4.0,15201066,Vlit501066,15201064.0,Rüfenach-Vorstoss
546,4.0,15201067,Vlit501067,15201064.0,Löhningen-Vorstoss
547,4.0,15201068,Vlit501068,15201064.0,Remigen-Vorstoss
550,5.0,15201069,Vlit501069,15201068.0,Remigen-Schotter
551,2.0,15201070,Vlit501070,15201003.0,Meikirch-Interglazial
552,2.0,15201071,Vlit501071,15201003.0,Ältere Beckenfüllungen
553,2.0,15201072,Vlit501072,15201003.0,Hagenholz-Eiszeit
555,3.0,15201073,Vlit501073,15201072.0,Hagenholz-Vergletscherung
556,3.0,15201074,Vlit501074,15201072.0,Hagenholz-Vorstoss
557,4.0,15201075,Vlit501075,15201074.0,Aathal-Schotter
558,3.0,15201076,Vlit501076,15201072.0,Pfyn-Vorstoss
559,4.0,15201077,Vlit501077,15201076.0,Ittingen-Schotter
560,3.0,15201078,Vlit501078,15201072.0,Ryhirt-Formation
561,3.0,15201079,Vlit501079,15201072.0,Geisslingen-Schotter
562,2.0,15201080,Vlit501080,15201003.0,Habsburg-Hagenholz-Interglazial
563,3.0,15201081,Vlit501081,15201080.0,Möhlinerfeld-Paläoboden
564,2.0,15201082,Vlit501082,15201003.0,Habsburg-Eiszeit
565,3.0,15201083,Vlit501083,15201082.0,Gränichen-Schotter
566,3.0,15201084,Vlit501084,15201082.0,Roggehuse-Schotter
567,3.0,15201085,Vlit501085,15201082.0,Buerfeld-Schotter
568,3.0,15201086,Vlit501086,15201082.0,Habsburg-Vergletscherung
569,4.0,15201087,Vlit501087,15201086.0,Habsburg-Vorstoss
570,5.0,15201088,Vlit501088,15201087.0,Habsburg-Schotter
572,4.0,15201089,Vlit501089,15201086.0,Unterschlatt-Vorstoss
573,2.0,15201090,Vlit501090,15201003.0,Thalgut-Interglazial
574,2.0,15201091,Vlit501091,15201003.0,Möhlin-Eiszeit (Grösste Eiszeit)
575,3.0,15201092,Vlit501092,15201091.0,Möhlin-Vergletscherung
576,4.0,15201093,Vlit501093,15201092.0,Möhlin-Vorstoss
577,5.0,15201094,Vlit501094,15201093.0,Bünten-Till
578,4.0,15201095,Vlit501095,15201092.0,Schleitheim-Vorstoss
580,2.0,15201096,Vlit501096,15201004.0,Fisibach-Schotter
581,2.0,15201097,Vlit501097,15201004.0,Bärengraben-Schotter und -Till
582,2.0,15201098,Vlit501098,15201004.0,Iberig-Schotterkomplex
583,3.0,15201099,Vlit501099,15201098.0,Obere Iberigschotter
584,3.0,15201100,Vlit501100,15201098.0,Oberer Till
585,3.0,15201101,Vlit501101,15201098.0,Mittlere Iberigschotter
