OBJECTID,GEOL_CODE_INT,GEOL_CODE,GERMAN,TREE_LEVEL,PARENT_REF
4092,15206084,Vlit506084,"Bündnerschiefer, kalkig",4.0,15206066.0
4093,15206079,Vlit506079,"Basalt, undifferenziert",4.0,15206078.0
4094,15206085,Vlit506085,"Bündnerschiefer, tonig",4.0,15206066.0
4095,15203490,Vlit503490,Roz-Schiefer,1.0,0.0
4096,15203491,Vlit503491,Ophiolith der Ramosch-Zone,1.0,0.0
4097,15203492,Vlit503492,Metasedimente der Arosa-Decke,2.0,15203408.0
4098,15203493,Vlit503493,Totalp-Serpentinit,3.0,15203236.0
4099,15203494,Vlit503494,Maran-Brekzie,4.0,15203235.0
4100,15203495,Vlit503495,Solis-Kalk,2.0,15203206.0
4101,15203496,Vlit503496,Metasedimente der Platta-Decke,2.0,15203408.0
4102,15203497,Vlit503497,Flix-Schichten,3.0,15203496.0
4103,15203498,Vlit503498,Calpionellenkalk der Platta-Decke,3.0,15203496.0
4105,15203500,Vlit503500,Ophiolith der Platta-Decke,2.0,15203413.0
4106,15203501,Vlit503501,Vignun-Gneis,1.0,0.0
4107,15203502,Vlit503502,Metasedimente der Avers-Decke,2.0,15203408.0
4108,15203503,Vlit503503,Ophiolith der Avers-Decke,2.0,15203413.0
4109,15203504,Vlit503504,Brekzie-Formation,2.0,15203366.0
4110,15203505,Vlit503505,Minschun-Brekzie,2.0,15203213.0
4111,15203506,Vlit503506,Tasna-Altkristallin,1.0,0.0
4112,15203507,Vlit503507,Piz-del-Palo-Gneis,1.0,0.0
4113,15203508,Vlit503508,Truzzo-Granit,1.0,0.0
4114,15203509,Vlit503509,Rebi-Gneis,1.0,0.0
4115,15203510,Vlit503510,Brione-Gabbro,1.0,0.0
4116,15203511,Vlit503511,Gruf-Migmatit,1.0,0.0
4118,15203513,Vlit503513,Val-Chironico-Gneis,1.0,0.0
4119,15203514,Vlit503514,Ganna-Gneis,1.0,0.0
4121,15203516,Vlit503516,Sivigia-Gneis,2.0,15203511.0
4122,15203517,Vlit503517,Aula-Spruga-Gneiskomplex,1.0,0.0
4123,15202494,Vlit502494,Fulen-Formation,4.0,15202144.0
4124,15202495,Vlit502495,Glattmatt-Member,5.0,15202148.0
4125,15203520,Vlit503520,Bosco-Gneis,1.0,0.0
4126,15203521,Vlit503521,Batnall-Gneis,2.0,15203520.0
403,15200230,Vlit500230,Frühvariszische Intrusiva der Nordschweiz,3.0,15200617.0
392,15200220,Vlit500220,Spät- bis postvariszische Intrusiva der Nordschweiz,3.0,15200617.0
4988,15202542,Vlit502542,"Nordhelvetische Flysch-Gruppe, vorw. schiefriger Tonstein",3.0,15202005.0
971,15203227,Vlit503227,Garde-de-Bordon-Formation,3.0,15203409.0
5936,15202596,Vlit502596,"Einsiedeln- und Steinibach-Member, undifferenziert",2.0,15202012.0
6582,15202604,Vlit502604,Vasanachopf-Member,3.0,15202036.0
3788,15203466,Vlit503466,Ergischhorn-Komplex: Amphibolit,4.0,15203199.0
435,15202283,Vlit502283,Sardona-Member,4.0,15202281.0
972,15203228,Vlit503228,Fêta-d'Août-Formation,3.0,15203409.0
6580,15202602,Vlit502602,Plattenzüg-Formation,2.0,15202143.0
7216,15203592,Vlit503592,Barrhorn-Einheit: Flysch,2.0,15203182.0
7217,15203593,Vlit503593,Barrhorn-Einheit: Couches-Rouges,2.0,15203182.0
7218,15203594,Vlit503594,Barrhorn-Einheit: Malm,2.0,15203182.0
7219,15203595,Vlit503595,Barrhorn-Einheit: Dogger,2.0,15203182.0
7220,15203596,Vlit503596,"St-Triphon- und Wiriehorn-Fm., undifferenziert",2.0,15203276.0
7221,15203597,Vlit503597,Printse-Formation,1.0,0.0
7222,15203598,Vlit503598,Louvie-Gabbro,4.0,15203193.0
7223,15203599,Vlit503599,Distulberg-Fm.: Graphitschiefer,4.0,15203194.0
7224,15203600,Vlit503600,Lirec-Fm.: Amphibolit,4.0,15203197.0
7225,15203601,Vlit503601,Brändjispitz-Gabbro,4.0,15203199.0
7226,15203602,Vlit503602,Ergischhorn-Komplex: Eklogit,4.0,15203199.0
7227,15203603,Vlit503603,Südegg-Komplex: Prasinit,2.0,15203370.0
7228,15203604,Vlit503604,Südegg-Komplex: Talkschiefer,2.0,15203370.0
7229,15202605,Vlit502605,Pfäfers-Formation,2.0,15202012.0
7230,15203606,Vlit503606,Flysch 3,2.0,15203110.0
7231,15203607,Vlit503607,"Hellstätt-Formation und Flysch 2a, undifferenziert",2.0,15203110.0
7232,15202607,Vlit502607,"Amden- und Wang-Formation, undifferenziert",2.0,15202047.0
7233,15200685,Vlit500685,"Courgenay-, Balsthal- und Villigen-Formation, undifferenziert",4.0,15200160.0
7234,15200686,Vlit500686,Pichoux-Formation: Korallenfazies,4.0,15200039.0
7235,15200687,Vlit500687,Pichoux-Formation: Schwammfazies,4.0,15200039.0
7236,15202608,Vlit502608,"Seewen- und Amden-Formation, undifferenziert",2.0,15202047.0
7237,15202609,Vlit502609,"Betlis- bis Schrattenkalk-Formation, undifferenziert",2.0,15202047.0
7238,15202610,Vlit502610,"Öhrli- bis Schrattenkalk-Formation, undifferenziert",2.0,15202047.0
7239,15202611,Vlit502611,"Mols-Members, Basisbildungen",5.0,15202117.0
7240,15202612,Vlit502612,"Öhrli- und Betlis-Formation, undifferenziert",2.0,15202047.0
7241,15202613,Vlit502613,Erzegg-Formation: Grenzschicht,4.0,15202107.0
7242,15202614,Vlit502614,Bränd-Brekzie,4.0,15202128.0
7243,15202615,Vlit502615,Infralias-Sandstein,1.0,0.0
7244,15202606,Vlit502606,"Euthal- und Bürgen-Formation, undifferenziert",2.0,15202012.0
7245,15203605,Vlit503605,Flysch 2,2.0,15203110.0
6585,15203581,Vlit503581,Kalkiger Tonschiefer der Grava-Decke,1.0,0.0
6586,15203579,Vlit503579,Nolla-Tonschiefer: Quarzsandstein,3.0,15203177.0
6258,15200647,Vlit500647,Kalter-Wangen-Formation,3.0,15200255.0
6259,15200648,Vlit500648,Baltersweil-Nagelfluh,3.0,15200307.0
6260,15200649,Vlit500649,Netzbachtal-Nagelfluh,3.0,15200307.0
6261,15200650,Vlit500650,Rocher-des-Hirondelles-Formation,3.0,15200092.0
6262,15200651,Vlit500651,Fort-de-l'Ecluse-Member,4.0,15200650.0
6263,15200652,Vlit500652,Bôle-Member,4.0,15200096.0
6264,15200653,Vlit500653,Montcherand-Member,4.0,15200096.0
6265,15200654,Vlit500654,Calcaire Roux,3.0,15200153.0
6266,15200655,Vlit500655,Hohentengen-Formation,3.0,15200012.0
6267,15200656,Vlit500656,Weilergraben-Formation,3.0,15200012.0
6269,15200658,Vlit500658,Schwarzbach-Schichten,4.0,15200102.0
6270,15200659,Vlit500659,"Wangen- und Letzi-Member, undifferenziert",5.0,15200105.0
6271,15203582,Vlit503582,Toniger Kalkschiefer der Grava-Decke,1.0,0.0
6576,15202598,Vlit502598,"Stgir- und Inferno-Formation, undifferenziert",3.0,15202120.0
6577,15202599,Vlit502599,Oberer Quintner Kalk: Korallenkalk,5.0,15202302.0
6578,15202600,Vlit502600,Oberer Quintner Kalk: Unterer Kalk,5.0,15202302.0
6579,15202601,Vlit502601,"Prodkamm- bis Sexmor-Formation, undifferenziert",3.0,15202120.0
6581,15202603,Vlit502603,"Zemenstein- bis Garschella-Formation, undifferenziert",2.0,15202047.0
6583,15203583,Vlit503583,"Trias der Grava-Decke, undifferenziert",1.0,0.0
6584,15203580,Vlit503580,Bärenhorn-Formation: Quarzsandstein,3.0,15203178.0
191,15200093,Vlit500093,Vallorbe-Member,4.0,15200650.0
386,15200221,Vlit500221,Permo-Karbon der Nordschweiz,1.0,0.0
5944,15202591,Vlit502591,"Wängen-Kalk, Lithothamnienkalk-Fazies",4.0,15202014.0
6896,15203584,Vlit503584,"Soladier- und Verdy-Member, undifferenziert",3.0,15203041.0
6897,15203585,Vlit503585,"Col-de-Tompey- und Bois-de-Luan-Member, undifferenziert",2.0,15203275.0
6898,15203586,Vlit503586,"Heiti- und Rossinière-Formation, undifferenziert",2.0,15203275.0
6899,15203587,Vlit503587,"Coulaytes-Melange und Cuvigne-Derrey-Formation, undifferenziert",1.0,0.0
6900,15203588,Vlit503588,"Langel- und Col-de-Cordon-Member, undifferenziert",1.0,0.0
6901,15203589,Vlit503589,"Grande-Bonavau-Formation und Formation spathique, undifferenziert",2.0,15203275.0
6902,15203590,Vlit503590,"Col-de-Tompey- und Agreblierai-Member, undifferenziert",2.0,15203275.0
6903,15203591,Vlit503591,"Chavanette- und Rubli-Member, undifferenziert",3.0,15203088.0
6904,15206118,Vlit506118,"Mergelstein, undifferenziert",4.0,15206030.0
6905,15200660,Vlit500660,"Grand-Essert- bis Narlay-Formation, undifferenziert",2.0,15200161.0
6906,15200661,Vlit500661,"Goldberg- bis Vuache-Formation, undifferenziert",2.0,15200161.0
6907,15200662,Vlit500662,Bellegarde-Bank,5.0,15200093.0
6908,15200663,Vlit500663,Serrières-Bank,5.0,15200093.0
6909,15200664,Vlit500664,Morteau-Bänke,4.0,15200096.0
6910,15200665,Vlit500665,La-Vaux-Bank,5.0,15200653.0
6911,15200666,Vlit500666,Cul-du-Nozon-Bank,5.0,15200653.0
6912,15200667,Vlit500667,Pont-des-Pierres-Bank,5.0,15200653.0
6913,15200668,Vlit500668,Censeau-Mergel,4.0,15200152.0
6914,15200669,Vlit500669,Morteau-Mergel,4.0,15200152.0
6915,15200670,Vlit500670,Grande-Varappe-Bank,5.0,15200099.0
6916,15200671,Vlit500671,Le-Coin-Formation,3.0,15200012.0
6917,15200672,Vlit500672,"Bärschwil- bis St-Ursanne-Formation, undifferenziert",3.0,15200012.0
6918,15200673,Vlit500673,"Passwang- bis Ifenthal-Formation, undifferenziert",3.0,15200055.0
6919,15200674,Vlit500674,«Calcaires à Entroques»,3.0,15200055.0
6920,15200675,Vlit500675,"Staffelegg-Formation und Opalinus-Ton, undifferenziert",2.0,15200162.0
6921,15200676,Vlit500676,Schafisheim-Syenit,4.0,15200220.0
6922,15200677,Vlit500677,Pfaffnau-Granit,4.0,15200220.0
6923,15200678,Vlit500678,Zurzach-Granit,4.0,15200220.0
6924,15200679,Vlit500679,Siblingen-Granit,4.0,15200220.0
6925,15200616,Vlit500616,Kristallin der Nordschweiz,1.0,0.0
6926,15200617,Vlit500617,Variszisches Grundgebirge der Nordschweiz,2.0,15200616.0
6927,15200682,Vlit500682,Schlächtenhaus-Schiefer,4.0,15200243.0
6928,15200683,Vlit500683,Gersbach-Schiefer,4.0,15200243.0
6929,15200684,Vlit500684,Herdern-Streifengneis,5.0,15200246.0
6930,15200680,Vlit500680,Lindau-Granit,4.0,15200230.0
6931,15200681,Vlit500681,Kreuzlingen-Granit,4.0,15200230.0
6268,15200657,Vlit500657,Gugenmühle-Member,4.0,15200656.0
416,15200243,Vlit500243,Prä- und frühvariszische Sedimente und Vulkanite der Nordschweiz,3.0,15200617.0
3383,15202452,Vlit502452,Basaler Mines-Lias,4.0,15202442.0
418,15200245,Vlit500245,Prävariszisches polyzyklisches Grundgebirge der Nordschweiz,3.0,15200617.0
7536,15202647,Vlit502647,Nufenen-Zone: Trias,1.0,0.0
7537,15203670,Vlit503670,Lengenbach-Dolomitmarmor,3.0,15203623.0
7538,15202646,Vlit502646,Urseren-Garvera-Zone: Trias,2.0,15202645.0
7539,15203653,Vlit503653,Portjengrat-Decke: Arkose,1.0,0.0
7540,15203636,Vlit503636,Métailler-Formation: Glimmerschiefer,4.0,15203193.0
7541,15202648,Vlit502648,Nufenen-Zone: Lias undiff.,1.0,0.0
7542,15203654,Vlit503654,Portjengrat-Decke: Grundgebirge,1.0,0.0
7543,15203637,Vlit503637,Métailler-Formation: Chloritoid-Glimmerschiefer,4.0,15203193.0
7544,15200689,Vlit500689,Kalter-Wangen-Formation: Sandstein-Mergel-Fazies,4.0,15200647.0
7545,15203643,Vlit503643,Lirec-Formation: leukokrater Mikroklingneis,4.0,15203197.0
7546,15203655,Vlit503655,"Gornergrat-Decke: Kalkschisfer, sandiger Marmor, Brekzie",1.0,0.0
7547,15203638,Vlit503638,Distulberg-Formation: Schiefer,4.0,15203194.0
7548,15203667,Vlit503667,Zermatt-Saas-Decke: Metagabbro,3.0,15203422.0
7549,15203650,Vlit503650,Printse-Formation: Graphitschiefer,2.0,15203348.0
7550,15202616,Vlit502616,Nufenen-Zone: phyllitische Trias,2.0,15202647.0
7551,15203656,Vlit503656,Gornergrat-Decke: Trias,1.0,0.0
7552,15203633,Vlit503633,Artsinol-Sedimentabfolge: Trias,2.0,15203632.0
7553,15203669,Vlit503669,Zermatt-Saas-Decke: Talkschiefer,3.0,15203422.0
7554,15203666,Vlit503666,Zermatt-Saas-Decke: Metapyroxenit,3.0,15203422.0
7555,15203657,Vlit503657,Gornergrat-Decke: Phengit-Albitgneis,1.0,0.0
7556,15203640,Vlit503640,Barrhorn-Sedimentabfolge: Trias,2.0,15203182.0
7557,15203664,Vlit503664,Tsaté-Decke: Serpentinit,3.0,15203414.0
7558,15203647,Vlit503647,Stalden-Gneiskomplex: Ahorn-Augengneis,2.0,15203646.0
7559,15203658,Vlit503658,Gornergrat-Decke: Basischer Gang,1.0,0.0
7560,15203641,Vlit503641,Siviez-Mischabel-Decke: Aplit,1.0,0.0
7561,15203634,Vlit503634,Artsinol-Sedimentabfolge: Trias: Rauwacke,3.0,15203633.0
7562,15202619,Vlit502619,Nufenen-Zone: karbonatische Trias: Dolomitmarmor,3.0,15202617.0
7563,15203659,Vlit503659,Gornergrat-Decke: Granat-Muskovit-Schiefer,1.0,0.0
7564,15203642,Vlit503642,Siviez-Mischabel-Decke: Pegmatit,1.0,0.0
7565,15203616,Vlit503616,Monte-Leone-Decke: Dogger-Malm,2.0,15203615.0
7566,15203617,Vlit503617,Monte-Leone-Decke: Dogger-Malm: Glimmerschiefer,3.0,15203616.0
7567,15203618,Vlit503618,Monte-Leone-Decke: Dogger-Malm: Marmor,3.0,15203616.0
7568,15203619,Vlit503619,Monte-Leone-Decke: konglomeratischer Dogger,3.0,15203616.0
7569,15202620,Vlit502620,Nufenen-Zone: karbonatische Trias: Rauwacke,3.0,15202617.0
7570,15203660,Vlit503660,Frilihorn-Decke: Trias,1.0,0.0
7571,15203620,Vlit503620,Monte-Leone-Decke: Lias,2.0,15203615.0
7572,15203645,Vlit503645,Ergischhorn-Komplex: leukokrater aplitischer Gneis,4.0,15203199.0
7573,15203621,Vlit503621,Monte-Leone-Decke: sandiger Lias,3.0,15203620.0
7574,15203622,Vlit503622,Monte-Leone-Decke: konglomeratischer Lias,3.0,15203620.0
7575,15206119,Vlit506119,"Basisches Gestein, undifferenziert",1.0,0.0
7576,15203668,Vlit503668,Zermatt-Saas-Decke: Rodingit,3.0,15203422.0
7577,15203623,Vlit503623,Monte-Leone-Decke: Trias,2.0,15203615.0
7578,15203624,Vlit503624,Monte-Leone-Decke: quarzitische Trias,3.0,15203623.0
7579,15202621,Vlit502621,Nufenen-Zone: quartzitische Trias,2.0,15202647.0
7580,15203661,Vlit503661,Frilihorn-Decke: Trias: Rauwacke,2.0,15203660.0
7581,15203625,Vlit503625,Pizzo-del-Vallone-Decke: Mesozoikum undiff.,1.0,0.0
7582,15203626,Vlit503626,Pizzo-del-Vallone-Decke: Dogger-Malm,2.0,15203625.0
7583,15203627,Vlit503627,Pizzo-del-Vallone-Decke: Dogger-Malm: Marmor,3.0,15203626.0
7584,15203646,Vlit503646,Stalden-Gneiskomplex undiff.,1.0,0.0
7585,15203628,Vlit503628,Pizzo-del-Vallone-Decke: Dogger-Malm: Glimmerschiefer,3.0,15203626.0
7586,15203629,Vlit503629,Pizzo-del-Vallone-Decke: Dogger-Malm: Vulkanit,3.0,15203626.0
7587,15205138,Vlit505138,Arolla-Einheit: Metagranit,2.0,15205004.0
7588,15205139,Vlit505139,Arolla-Einheit: Leukokrater Granitgneis,2.0,15205004.0
7589,15203662,Vlit503662,Garda-Bordon-Formation: Black Shales (Série feuilletée),4.0,15203227.0
7590,15203630,Vlit503630,Pizzo-del-Vallone-Decke: Lias,2.0,15203625.0
7591,15203608,Vlit503608,Walliser-Sedimentabfolge,1.0,0.0
7592,15203609,Vlit503609,Südegg-Komplex: schwarzer Schiefer,2.0,15203370.0
7593,15203610,Vlit503610,Südegg-Komplex: Serpentinit,2.0,15203370.0
7594,15203611,Vlit503611,Südegg-Komplex: Albitgneis,2.0,15203370.0
7595,15203612,Vlit503612,Südegg-Komplex: Marmor,2.0,15203370.0
7596,15203613,Vlit503613,Südegg-Komplex: Brekzie,2.0,15203370.0
7597,15203614,Vlit503614,Südegg-Komplex: Gips,2.0,15203370.0
7598,15203615,Vlit503615,Monte-Leone-Decke: Mesozoikum undiff.,1.0,0.0
7599,15202617,Vlit502617,Nufenen-Zone: karbonatische Trias,2.0,15202647.0
7600,15202618,Vlit502618,Nufenen-Zone: karbonatische Trias: Kalkmarmor,3.0,15202617.0
7601,15202622,Vlit502622,Urseren-Garvera-Zone: Malm,2.0,15202645.0
7602,15202624,Vlit502624,Urseren-Garvera-Zone: Lias undiff.,2.0,15202645.0
7603,15202627,Vlit502627,Urseren-Garvera-Zone: Unterer Lias,3.0,15202624.0
7604,15202630,Vlit502630,Urseren-Garvera-Zone: Permokarbon: Psephit- und Psammitgneis,3.0,15202266.0
7605,15202631,Vlit502631,Urseren-Garvera-Zone: Permokarbon: Metarhyolith,3.0,15202266.0
7606,15202632,Vlit502632,Urseren-Garvera-Zone: Permokarbon: Chloritschiefer,3.0,15202266.0
7607,15200688,Vlit500688,Kalter-Wangen-Formation: Konglomerat-Fazies,4.0,15200647.0
7608,15200690,Vlit500690,Heilsberg-Bentonit,5.0,15200689.0
7609,15200691,Vlit500691,Humlikon-Bentonit,3.0,15200255.0
7610,15202633,Vlit502633,Urseren-Garvera-Zone: Permokarbon: Graphitschiefer,3.0,15202266.0
7611,15202626,Vlit502626,Urseren-Garvera-Zone: Mittlerer Lias,3.0,15202624.0
7612,15202625,Vlit502625,Urseren-Garvera-Zone: Oberer Lias,3.0,15202624.0
7613,15202634,Vlit502634,Gotthard-Decke: Prävariszischer Orthogneis,2.0,15202340.0
7614,15203648,Vlit503648,Stalden-Gneiskomplex: Amphibolit,2.0,15203646.0
7615,15202635,Vlit502635,Gotthard-Decke: Prävariszischer Augengneis,2.0,15202340.0
7616,15203649,Vlit503649,Printse-Formation: Konglomerat,2.0,15203348.0
7617,15202628,Vlit502628,Urseren-Garvera-Zone: phyllitische Trias,3.0,15202646.0
7618,15202636,Vlit502636,Gotthard-Decke: Prävariszischer Paragneis,2.0,15202340.0
7619,15203651,Vlit503651,Portjengrat-Decke: Kalzitmarmor,1.0,0.0
7620,15203632,Vlit503632,Artsinol-Sedimentabfolge undiff.,1.0,0.0
7621,15202637,Vlit502637,Camosci-Decke: Paragneis,1.0,0.0
7622,15203665,Vlit503665,Zermatt-Saas-Decke: Eklogit,3.0,15203422.0
7623,15202638,Vlit502638,Camosci-Decke: Lias-Dogger,1.0,0.0
7624,15203631,Vlit503631,Pizzo-del-Vallone-Decke: Trias,2.0,15203625.0
7625,15202639,Vlit502639,Camosci-Decke: Lias-Dogger: Kalkglimmerschiefer,2.0,15202638.0
7626,15202640,Vlit502640,Camosci-Decke: Lias-Dogger: Granatglimmerschiefer,2.0,15202638.0
7627,15203639,Vlit503639,Distulberg-Formation: Albitgneis,4.0,15203194.0
7628,15202629,Vlit502629,Urseren-Garvera-Zone: karbonatische Trias,3.0,15202646.0
7629,15202641,Vlit502641,Camosci-Decke: Lias,1.0,0.0
7630,15203652,Vlit503652,Portjengrat-Decke: Dolomitmarmor,1.0,0.0
7631,15203635,Vlit503635,Métailler-Formation: Quarzit,4.0,15203193.0
7632,15202642,Vlit502642,Camosci-Decke: Trias,1.0,0.0
7633,15203644,Vlit503644,Adlerflüe-Formation: leukokrater Gneis,4.0,15203198.0
7634,15202643,Vlit502643,Camosci-Decke: sandige Trias,2.0,15202642.0
7635,15202623,Vlit502623,Urseren-Garvera-Zone: Dogger,2.0,15202645.0
7636,15202644,Vlit502644,Camosci-Decke: karbonatische Trias,2.0,15202642.0
7637,15203663,Vlit503663,Garda-Bordon-Formation: Quarzschiefer,4.0,15203227.0
7638,15202645,Vlit502645,Urseren-Garvera-Zone: Mesozoikum undiff.,1.0,0.0
6256,15200646,Vlit500646,Hornbüel-Melange,1.0,0.0
888,15203155,Vlit503155,Leimern-Kalk,2.0,15203574.0
163,15200371,Vlit500371,Raitsche,3.0,15200640.0
1239,15200445,Vlit500445,Courcelon-Süsswasserkalk,3.0,15200640.0
525,15202080,Vlit502080,Chriesiloch-Echinodermenkalk,3.0,15202079.0
644,15202195,Vlit502195,Innertkirchen-Migmatit,2.0,15202194.0
4656,15203526,Vlit503526,Gips der Zone Submédiane,2.0,15203257.0
4657,15203527,Vlit503527,Karpatischer Keuper,2.0,15203276.0
4658,15203528,Vlit503528,Zwischenmythen-Mergel,3.0,15203527.0
4659,15203529,Vlit503529,Cenomanbrekzien-Serie,1.0,0.0
4660,15203530,Vlit503530,Bettlerjoch-Brekzie,1.0,0.0
4661,15203531,Vlit503531,Bargella-Brekzie,1.0,0.0
4662,15206114,Vlit506114,Tektonisches Melange,3.0,15206020.0
4665,15202529,Vlit502529,Garwiidi-Diorit,3.0,15202174.0
4666,15202530,Vlit502530,Alp-Crap-Ner-Granit,2.0,15202183.0
4667,15202531,Vlit502531,"Innertkirchen-Migmatit, permisch verwittert",3.0,15202195.0
4668,15202532,Vlit502532,"Erstfeld-Gneiskomplex, permisch verwittert",3.0,15202197.0
4669,15202533,Vlit502533,Suren-Flysch,5.0,15202282.0
4670,15202534,Vlit502534,Obere Sandsteine (Spirstock),4.0,15202394.0
4671,15202535,Vlit502535,Blockmergel (Spirstock),4.0,15202394.0
4672,15202536,Vlit502536,Untere Sandsteine (Spirstock),4.0,15202394.0
4673,15202537,Vlit502537,Ringgenberg-Schichten,6.0,15202514.0
4674,15202538,Vlit502538,Malmbrekzie,4.0,15202097.0
4675,15204145,Vlit504145,Gips der Raibl-Gruppe,2.0,15204038.0
4676,15204146,Vlit504146,Rauwacke der Raibl-Gruppe,2.0,15204038.0
4677,15204147,Vlit504147,Rifffazies der Arlberg-Formation,2.0,15204049.0
4678,15204148,Vlit504148,Alpiner Muschelkalk,1.0,0.0
4679,15200637,Vlit500637,Lienegg-Formation,3.0,15200335.0
4680,15200638,Vlit500638,Öligraben-Formation,3.0,15200335.0
4681,15200639,Vlit500639,Studweid-Formation,3.0,15200329.0
1042,15204062,Vlit504062,Reifling-Formation,2.0,15204148.0
1308,15200514,Vlit500514,Homberg-Formation,3.0,15200335.0
612,15202163,Vlit502163,Bugnei-Granodiorit,,15202177.0
1187,15202308,Vlit502308,Iberg-Melange,2.0,15202360.0
630,15202181,Vlit502181,Russein-Diorit,,15202183.0
3830,15202486,Vlit502486,Pardatschas-Granit,,15202183.0
1048,15204068,Vlit504068,Gutenstein-Formation,2.0,15204148.0
1039,15204059,Vlit504059,S-charl-Formation,2.0,15204148.0
639,15202190,Vlit502190,Bristenstock-Syenit,,15202177.0
1043,15204063,Vlit504063,Ducan-Formation,2.0,15204148.0
5296,15202568,Vlit502568,Grimsel-Granodiorit: aplitische Randfazies,3.0,15202161.0
5297,15202569,Vlit502569,Voralp-Granit: saure Randfazies,3.0,15202182.0
5298,15202570,Vlit502570,Tamina-Gneiskomplex,2.0,15202194.0
5299,15202571,Vlit502571,Tamina-Gneiskomplex: schiefriger Biotitgneis,3.0,15202570.0
5300,15202572,Vlit502572,Tamina-Gneiskomplex: mylonitisch,3.0,15202570.0
5301,15202573,Vlit502573,Innertkirchen-Migmatit: Marmor,3.0,15202195.0
5302,15202574,Vlit502574,Guttannen-Gneiskomplex: Migmatit,3.0,15202198.0
5303,15202575,Vlit502575,Guttannen-Gneiskomplex: Amphibolit führend,3.0,15202198.0
5304,15202576,Vlit502576,Guttannen-Gneiskomplex: aplitischer Granit,3.0,15202198.0
5305,15202577,Vlit502577,Guttannen-Gneiskomplex: Marmor,3.0,15202198.0
5306,15202578,Vlit502578,Guttannen-Gneiskomplex: Ultramafit,3.0,15202198.0
5307,15202579,Vlit502579,Ofenhorn-Stampfhorn-Gneiskomplex: mit Schollenamphibolit,3.0,15202201.0
5308,15202580,Vlit502580,Ofenhorn-Stampfhorn-Gneiskomplex: aplitischer Granit,3.0,15202201.0
5309,15202581,Vlit502581,Ofenhorn-Stampfhorn-Gneiskomplex: Schollenamphibolit,3.0,15202201.0
5310,15202582,Vlit502582,Ofenhorn-Stampfhorn-Gneiskomplex: Ultramafit,3.0,15202201.0
5311,15202583,Vlit502583,"Bommerstein- und Reischiben-Formation, undifferenziert",2.0,15202106.0
5312,15202584,Vlit502584,"Mels- und Röti-Formation, undifferenziert",2.0,15202134.0
5313,15202585,Vlit502585,Guttannen-Gneiskomplex: schierfriger Biotit-Chlorit-Serizit-Gneis,3.0,15202198.0
4664,15202528,Vlit502528,Beesten-Fazies,3.0,15202160.0
106,15200321,Vlit500321,Gunten-Quarzitnagelfluh,5.0,15200320.0
4120,15203515,Vlit503515,Adula-D.: Albit-Oligoklasgneis,1.0,0.0
987,15204007,Vlit504007,Blais-Formation,1.0,0.0
923,15203255,Vlit503255,Adula-D.: Glimmerschiefer und Paragneis,1.0,0.0
3094,15202377,Vlit502377,Berglikehle-Bank,4.0,15202022.0
3159,15202442,Vlit502442,Gryonne-Formation,3.0,15202120.0
778,15203051,Vlit503051,Creux-de-l'Ours-Member,3.0,15203049.0
4117,15203512,Vlit503512,Adula-D.: Basaler Gneis,1.0,0.0
1001,15204021,Vlit504021,Adnet-Kalk,1.0,0.0
3798,15203476,Vlit503476,Maggia-D.: Paragneis,2.0,15203475.0
3829,15202485,Vlit502485,Unter-der-Flue-Fazies,4.0,15202157.0
3140,15202423,Vlit502423,Covayes-Formation,2.0,15202047.0
3141,15202424,Vlit502424,Javrex-Formation,2.0,15202047.0
3111,15202394,Vlit502394,Spirstock-Member,3.0,15202013.0
652,15202203,Vlit502203,Plex-Aboyeu-Rhyodazit,2.0,15202154.0
777,15203050,Vlit503050,Chevalets-Member,3.0,15203049.0
924,15203256,Vlit503256,Adula-D.: Amphibolit,1.0,0.0
943,15203199,Vlit503199,Ergischhorn-Komplex,3.0,15203461.0
5333,15200641,Vlit500641,Schwaningen-Merenbach-Rhyolith,1.0,0.0
5334,15200642,Vlit500642,Schwaningen-Weizen-Granit,1.0,0.0
5335,15200643,Vlit500643,Etzgen-Granit,1.0,0.0
5336,15200644,Vlit500644,Karbonatreiche Molasse,4.0,15200335.0
5337,15200645,Vlit500645,Karbonatreiche Molasse: Kalk-Dolomit-Nagelfluh,5.0,15200644.0
5338,15204149,Vlit504149,Raibl-Gr.: Dolomit,2.0,15204038.0
5339,15204150,Vlit504150,Hauptdolomit-Gr.: bituminöse Dolomitbrekzie,2.0,15204030.0
5340,15203532,Vlit503532,Adula-D.: Kalkschiefer und Marmor,1.0,0.0
5341,15203533,Vlit503533,Salahorn-Fm.: Metaplutonit,1.0,0.0
5342,15203534,Vlit503534,Salahorn-Fm.: Paragneis,1.0,0.0
5343,15203535,Vlit503535,Adula-D.: Ultramafitit,1.0,0.0
5616,15203536,Vlit503536,Cima-Lunga-D.: Kalkschiefer und Marmor,1.0,0.0
5617,15203537,Vlit503537,Cima-Lunga-D.: Dolomitmarmor,1.0,0.0
5618,15203538,Vlit503538,Cima-Lunga-D.: Paragneis,1.0,0.0
5619,15203539,Vlit503539,Vacarisc-Gneis,1.0,0.0
5620,15203540,Vlit503540,Rognoi-Gneis,1.0,0.0
5621,15203541,Vlit503541,Cima-Lunga-D.: Granatit,1.0,0.0
5622,15203542,Vlit503542,Cima-Lunga-D.: Amphibolit,1.0,0.0
