OBJECTID,GEOL_CODE_INT,PARENT_REF,GEOL_CODE,GERMAN,TREE_LEVEL
705,15202075,15202047.0,Vlit502075,Tierwis-Formation,2.0
706,15202076,15202075.0,Vlit502076,Chopf-Bank,3.0
707,15202077,15202075.0,Vlit502077,Drusberg-Member,3.0
708,15202078,15202075.0,Vlit502078,Altmann-Member,3.0
709,15202079,15202047.0,Vlit502079,Helvetischer Kieselkalk,2.0
710,15202080,15202079.0,Vlit502080,Chriesiloch-Echinodermenkalk,3.0
711,15202081,15202079.0,Vlit502081,Lidernen-Member,3.0
712,15202082,15202079.0,Vlit502082,Gemsmättli-Bank,3.0
713,15202083,15202079.0,Vlit502083,Rahberg-Bank,3.0
714,15202084,15202047.0,Vlit502084,Betlis-Formation,2.0
715,15202085,15202084.0,Vlit502085,Pygurus-Member,3.0
716,15202086,15202084.0,Vlit502086,Spitzern-Member,3.0
717,15202087,15202086.0,Vlit502087,Büls-Bank,4.0
718,15202088,15202047.0,Vlit502088,Sichel-Kalk,2.0
719,15202089,15202047.0,Vlit502089,Diphyoides-Kalk,2.0
720,15202090,15202047.0,Vlit502090,Vitznau-Mergel,2.0
721,15202091,15202047.0,Vlit502091,Öhrli-Formation,2.0
722,15202092,15202047.0,Vlit502092,Palfris-Formation,2.0
723,15202093,15202047.0,Vlit502093,Zementstein-Formation,2.0
724,15202094,15202093.0,Vlit502094,Graspass-Member,3.0
725,15202095,15202093.0,Vlit502095,Gassen-Kalk,3.0
727,15202096,15202298.0,Vlit502096,Malm des Helvetikums,2.0
728,15202097,15202096.0,Vlit502097,Quinten-Formation,3.0
729,15202098,15202097.0,Vlit502098,Tros-Kalk,4.0
730,15202099,15202097.0,Vlit502099,«Mergelband»,4.0
731,15202100,15202096.0,Vlit502100,Schilt-Formation,3.0
732,15202101,15202100.0,Vlit502101,Mürtschen-Member,4.0
733,15202102,15202100.0,Vlit502102,«Schilt-Mergel»,4.0
734,15202103,15202100.0,Vlit502103,«Schilt-Kalk»,4.0
735,15202104,15202100.0,Vlit502104,Seeztal-Member,4.0
736,15202105,15202100.0,Vlit502105,Windgällen-Member,4.0
737,15202106,15202298.0,Vlit502106,Dogger des Helvetikums,2.0
738,15202107,15202106.0,Vlit502107,Erzegg-Formation,3.0
739,15202108,15202106.0,Vlit502108,Reischiben-Formation,3.0
740,15202109,15202108.0,Vlit502109,Blegi-Eisenoolith,4.0
741,15202110,15202108.0,Vlit502110,Bannalp-Konglomerat,4.0
742,15202111,15202108.0,Vlit502111,Guppen-Fossilhorizont,4.0
743,15202112,15202108.0,Vlit502112,Gursbach-Fossilhorizont,4.0
744,15202113,15202106.0,Vlit502113,Hochstollen-Formation,3.0
745,15202114,15202113.0,Vlit502114,Schwarzhorn-Member,4.0
746,15202115,15202113.0,Vlit502115,Bietenhorn-Member,4.0
747,15202116,15202106.0,Vlit502116,Bommerstein-Formation,3.0
748,15202117,15202116.0,Vlit502117,Mols-Member,4.0
749,15202118,15202106.0,Vlit502118,Dugny-Formation,3.0
750,15202119,15202106.0,Vlit502119,Coroi-Formation,3.0
751,15202120,15202298.0,Vlit502120,Lias des Helvetikums,2.0
752,15202121,15202120.0,Vlit502121,Brunnistock-Formation,3.0
753,15202122,15202120.0,Vlit502122,Inferno-Formation,3.0
754,15202123,15202120.0,Vlit502123,Monts-Rosset-Formation,3.0
755,15202124,15202320.0,Vlit502124,Torrentalp-Member,4.0
756,15202125,15202120.0,Vlit502125,Sexmor-Formation,3.0
757,15202126,15202120.0,Vlit502126,Mont-Joly-Formation,3.0
758,15202127,15202320.0,Vlit502127,Galm-Member,4.0
759,15202128,15202120.0,Vlit502128,Spitzmeilen-Formation,3.0
760,15202129,15202120.0,Vlit502129,Tierces-Formation,3.0
761,15202130,15202120.0,Vlit502130,Bachalp-Formation,3.0
762,15202131,15202120.0,Vlit502131,Prodkamm-Formation,3.0
763,15202132,15202131.0,Vlit502132,Cardinia-Member,4.0
764,15202133,15202120.0,Vlit502133,Stgir-Formation,3.0
767,15202134,0.0,Vlit502134,Trias des Helvetikums,1.0
769,15202135,15202134.0,Vlit502135,Besoëns-Formation,2.0
770,15202136,15202134.0,Vlit502136,Quarten-Formation,2.0
771,15202137,15202134.0,Vlit502137,Arandellys-Formation,2.0
772,15202138,15202137.0,Vlit502138,Griaz-Member,3.0
773,15202139,15202134.0,Vlit502139,Röti-Formation,2.0
774,15202140,15202134.0,Vlit502140,Vieux-Emosson-Formation,2.0
775,15202141,15202134.0,Vlit502141,Mels-Formation,2.0
776,15202142,0.0,Vlit502142,Permo-Karbon des Helvetikums,1.0
777,15202143,0.0,Vlit502143,Verrucano-Gruppe,1.0
778,15202144,15202143.0,Vlit502144,Glarus-Verrucano,2.0
779,15202145,15202144.0,Vlit502145,Schönbüel-Formation,3.0
780,15202146,15202145.0,Vlit502146,Schönbüel-Quarzit,4.0
781,15202147,15202144.0,Vlit502147,Kärpf-Formation,3.0
782,15202148,15202144.0,Vlit502148,Karrenstock-Formation,3.0
783,15202149,15202324.0,Vlit502149,Chartegg-Formation,5.0
784,15202150,15202148.0,Vlit502150,Fuggstock-Member,5.0
785,15202151,15202144.0,Vlit502151,Mären-Formation,3.0
786,15202152,15202144.0,Vlit502152,Üblital-Formation,3.0
787,15202153,15202143.0,Vlit502153,Ilanz-Verrucano,2.0
788,15202154,0.0,Vlit502154,Vernayaz-Formation,1.0
789,15202155,15202154.0,Vlit502155,Salvan-Member,2.0
790,15202156,15202155.0,Vlit502156,Vallorcine-Konglomerat,3.0
791,15202157,0.0,Vlit502157,Haslital-Gruppe,1.0
792,15202158,15202157.0,Vlit502158,Gastern-Granit,2.0
793,15202159,15202157.0,Vlit502159,Mittagflue-Granit,2.0
794,15202160,15202157.0,Vlit502160,Zentraler Aare-Granit,2.0
795,15202161,15202157.0,Vlit502161,Grimsel-Granodiorit,2.0
796,15202162,15202157.0,Vlit502162,Südwestlicher Aare-Granit,2.0
797,15202163,15202177.0,Vlit502163,Bugnei-Granodiorit,
798,15202164,0.0,Vlit502164,Spät- bis postvariszische Sedimente und Vulkanite des Aar-Massivs,1.0
799,15202165,15202164.0,Vlit502165,Wendenjoch-Formation,2.0
800,15202166,15202164.0,Vlit502166,Windgällen-Formation,2.0
801,15202167,15202164.0,Vlit502167,Trift-Formation,2.0
802,15202168,15202164.0,Vlit502168,Intschi-Formation,2.0
803,15202169,15202164.0,Vlit502169,Bifertengrätli-Formation,2.0
804,15202170,15202169.0,Vlit502170,Lakustrisches Member,3.0
805,15202171,15202169.0,Vlit502171,Estuarisches Member,3.0
806,15202172,15202169.0,Vlit502172,Basales Konglomerat (Bifertengrätli),3.0
807,15202173,15202169.0,Vlit502173,Grünhorn-Member («Vulkanisches Member»),3.0
808,15202174,15202164.0,Vlit502174,Diechtergletscher-Formation,2.0
809,15202175,15202164.0,Vlit502175,Tscharren-Formation,2.0
811,15202177,0.0,Vlit502177,Fruttstock-Gruppe,1.0
812,15202178,15202177.0,Vlit502178,Brunni-Granit,2.0
813,15202179,15202177.0,Vlit502179,Düssi-Diorit,2.0
814,15202180,15202177.0,Vlit502180,Munt-Dado-Granit,2.0
815,15202181,15202183.0,Vlit502181,Russein-Diorit,
816,15202182,15202177.0,Vlit502182,Voralp-Granit,2.0
817,15202183,0.0,Vlit502183,Rötifirn-Gruppe,1.0
818,15202184,15202183.0,Vlit502184,Punteglias-Granit,2.0
819,15202185,15202183.0,Vlit502185,Tödi-Granit,2.0
820,15202186,15202157.0,Vlit502186,Strem-Granit,4.0
821,15202187,15202183.0,Vlit502187,Baltschieder-Granodiorit,2.0
822,15202188,15202183.0,Vlit502188,Giuv-Syenit,2.0
823,15202189,15202183.0,Vlit502189,Curtin-Monzodiorit,2.0
824,15202190,15202177.0,Vlit502190,Bristenstock-Syenit,
825,15202191,0.0,Vlit502191,Cavardiras-Gruppe,1.0
826,15202192,15202191.0,Vlit502192,Val-Gliems-Formation,2.0
827,15202193,15202191.0,Vlit502193,Bifertenfirn-Formation,2.0
828,15202194,0.0,Vlit502194,Prävariszisches polyzyklisches Grundgebirge des Aar-Massivs,1.0
829,15202195,15202194.0,Vlit502195,Innertkirchen-Migmatit,2.0
830,15202196,15202194.0,Vlit502196,Zäsenberg-Gneis,2.0
831,15202197,15202194.0,Vlit502197,Erstfeld-Gneiskomplex,2.0
832,15202198,15202194.0,Vlit502198,Guttannen-Gneiskomplex,2.0
833,15202199,15202194.0,Vlit502199,Straligenstöckli-Gneiskomplex,2.0
834,15202200,15202194.0,Vlit502200,Lötschental-Gneiskomplex,2.0
835,15202201,15202194.0,Vlit502201,Ofenhorn-Stampfhorn-Gneiskomplex,2.0
836,15202202,15202332.0,Vlit502202,Fully-Granodiorit,2.0
837,15202203,15202154.0,Vlit502203,Plex-Aboyeu-Rhyodazit,2.0
838,15202204,15202332.0,Vlit502204,Vallorcine-Granit,2.0
839,15202205,15202204.0,Vlit502205,Miéville-Mylonit,3.0
840,15202206,15202333.0,Vlit502206,Montées-Pélissiers-Granit,2.0
841,15202207,15202333.0,Vlit502207,Pormenaz-Granit,2.0
843,15202209,15202357.0,Vlit502209,Viséen,2.0
844,15202210,15202334.0,Vlit502210,Emosson-Glimmerschiefer,2.0
845,15202211,15202334.0,Vlit502211,Luisin-Orthogneis,2.0
846,15202212,15202334.0,Vlit502212,Val-Bérard-Gneiskomplex,2.0
847,15202213,15202334.0,Vlit502213,Lac-Cornu-Eklogit,2.0
848,15202214,15202334.0,Vlit502214,Perrons-Orthogneis,2.0
849,15202215,15202336.0,Vlit502215,Breya-Rhyolith,2.0
850,15202216,15202336.0,Vlit502216,Mont-Blanc-Granit,2.0
851,15202217,15202336.0,Vlit502217,Montenvers-Granit,2.0
852,15202218,15202337.0,Vlit502218,Lognan-Orthogneis,2.0
853,15202219,15202337.0,Vlit502219,Pétoudes-Orthogneis,2.0
854,15202220,0.0,Vlit502220,Pesciora-Gruppe,1.0
855,15202221,15202220.0,Vlit502221,Rotondo-Granit,2.0
858,15202222,15202220.0,Vlit502222,Cacciola-Granit,2.0
859,15202223,15202220.0,Vlit502223,Sädelhorn-Diorit,2.0
860,15202224,0.0,Vlit502224,Winterhorn-Granit,1.0
861,15202225,0.0,Vlit502225,Val-Lavaz-Gruppe,1.0
862,15202226,15202225.0,Vlit502226,Medel-Granit,2.0
863,15202227,15202225.0,Vlit502227,Cristallina-Granodiorit,2.0
864,15202228,15202225.0,Vlit502228,Gamsboden-Granit,2.0
865,15202229,15202225.0,Vlit502229,Uffiern-Diorit,2.0
866,15202230,15202225.0,Vlit502230,Fibbia-Granit,2.0
867,15202231,0.0,Vlit502231,Val-Rondadura-Gruppe,1.0
868,15202232,15202231.0,Vlit502232,Borel-Gneiskomplex,2.0
869,15202233,15202231.0,Vlit502233,Tenelin-Gneiskomplex,2.0
870,15202234,15202231.0,Vlit502234,Laiets-Gneiskomplex,2.0
871,15202235,15202231.0,Vlit502235,Tremola-Gneiskomplex,2.0
872,15202236,15202235.0,Vlit502236,Pontino-Gneiskomplex,5.0
873,15202237,15202235.0,Vlit502237,Nelva-Gneiskomplex,5.0
874,15202238,15202235.0,Vlit502238,Sasso-Rosso-Gneiskomplex,5.0
875,15202239,15202231.0,Vlit502239,Prüsfa-Gneiskomplex,2.0
876,15202240,15202340.0,Vlit502240,Streifengneis-Komplex,2.0
877,15202241,15202340.0,Vlit502241,Chastelhorn-Metagabbro,2.0
878,15202242,15202346.0,Vlit502242,Gurschen-Gneis,3.0
879,15202243,15202346.0,Vlit502243,Guspis-Gneis,3.0
880,15202244,15202351.0,Vlit502244,Sorescia-Gneis,3.0
881,15202245,0.0,Vlit502245,Undifferenzierte Kristallingesteine,1.0
882,15202246,15202245.0,Vlit502246,Granitartige Gesteine,2.0
883,15202247,15202245.0,Vlit502247,Saure vulkanische und subvulkanische Gesteine,2.0
890,15202254,15202142.0,Vlit502254,Permische Sedimente der Ilanz-Zone,2.0
891,15202255,15202245.0,Vlit502255,Permisch verwittertes Kristallin,2.0
892,15202256,15202164.0,Vlit502256,Goltschenried-Formation,2.0
893,15202257,0.0,Vlit502257,Oberaar-Furka-Zone,1.0
894,15202258,0.0,Vlit502258,Ausserberg-Avat-Zone,1.0
895,15202259,15202258.0,Vlit502259,Migmatit der Ausserberg-Avat-Zone,2.0
896,15202260,15202258.0,Vlit502260,Granitischer Gneis der Ausserberg-Avat-Zone,2.0
897,15202261,15202258.0,Vlit502261,Paragneis der Ausserberg-Avat-Zone,2.0
898,15202262,0.0,Vlit502262,Clavaniev-Zone,1.0
899,15202263,15202245.0,Vlit502263,Engi-Granit,2.0
900,15202264,15202355.0,Vlit502264,Calmut-Gneiskomplex,2.0
901,15202265,15202355.0,Vlit502265,Val-Pigniu-Gneiskomplex,2.0
902,15202266,15202142.0,Vlit502266,Permo-Karbon der Urseren-Garvera-Zone,2.0
903,15202267,15202340.0,Vlit502267,Goms-Gneiskomplex,2.0
904,15202268,0.0,Vlit502268,Ausserbinn-Piz-Cavel-Zone,1.0
905,15202269,15202268.0,Vlit502269,Migmatit der Ausserbinn-Piz-Cavel-Zone,2.0
906,15202270,15202268.0,Vlit502270,Paragneis der Ausserbinn-Piz-Cavel-Zone,2.0
856,15202271,15202221.0,Vlit502271,Prosa-Granit,3.0
857,15202272,15202221.0,Vlit502272,Val-Tremola-Granit,3.0
907,15202273,15202245.0,Vlit502273,Leventina-Gneis,2.0
908,15202274,15202245.0,Vlit502274,Orthogneis der Lukmanier-Decke,2.0
909,15202275,15202245.0,Vlit502275,Paragneis der Lukmanier-Decke,2.0
765,15202276,15202277.0,Vlit502276,Val-Stgira-Riffmarmor,4.0
766,15202277,15203248.0,Vlit502277,Fossilmarmor,3.0
768,15202278,15202134.0,Vlit502278,Fanee-Trias,2.0
616,15202279,15202012.0,Vlit502279,Ultrahelvetische Flyscheinheiten,2.0
617,15202280,15202279.0,Vlit502280,Sardona-Melange,3.0
618,15202281,15202279.0,Vlit502281,Martinsmad-Formation,3.0
619,15202282,15202281.0,Vlit502282,Obere Flyschabfolge (Sardona),4.0
620,15202283,15202281.0,Vlit502283,Sardona-Quarzit,4.0
621,15202284,15202281.0,Vlit502284,Untere Flyschabfolge (Sardona),4.0
622,15202285,15202279.0,Vlit502285,Meilleret-Formation,3.0
624,15202286,15202004.0,Vlit502286,Lavtina-Sandstein,3.0
625,15202287,15202004.0,Vlit502287,Blattengrat-Sandstein,3.0
626,15202288,15202004.0,Vlit502288,Burg-Sandstein,3.0
633,15202289,15202009.0,Vlit502289,Val-d'Illiez-Sandstein,4.0
635,15202290,15202012.0,Vlit502290,Muot-da-Rubi-Formation,2.0
636,15202291,15202290.0,Vlit502291,Ahornen-Member,3.0
637,15202292,15202290.0,Vlit502292,Kistenstöckli-Member,3.0
638,15202293,15202290.0,Vlit502293,Ghölzwald-Member,3.0
639,15202294,15202290.0,Vlit502294,Malor-Member,3.0
640,15202295,15202290.0,Vlit502295,Südelbach-Member,3.0
643,15202296,15202013.0,Vlit502296,Kleintal-Konglomerat,3.0
644,15202297,15202013.0,Vlit502297,Rütenen-Konglomerat,3.0
726,15202298,0.0,Vlit502298,Jura des Helvetikums,1.0
1434,15202299,15202048.0,Vlit502299,Wang-Brekzie,3.0
1435,15202300,15202073.0,Vlit502300,«Oberer Schrattenkalk»,3.0
1436,15202301,15202073.0,Vlit502301,«Unterer Schrattenkalk»,3.0
1437,15202302,15202097.0,Vlit502302,Oberer Quintner Kalk,4.0
1438,15202303,15202097.0,Vlit502303,Unterer Quintner Kalk,4.0
1439,15202304,15202107.0,Vlit502304,Planplatte-Eisenoolith,4.0
1440,15202305,15202117.0,Vlit502305,Geissbach-Konglomerat,5.0
1441,15202306,15202117.0,Vlit502306,Stöcki-Sandstein,5.0
1442,15202307,0.0,Vlit502307,Infrapräalpines Melange,1.0
1443,15202308,15202360.0,Vlit502308,Iberg-Melange,2.0
1444,15202309,15202308.0,Vlit502309,Surbrunnen-Flysch,3.0
1445,15202310,15202308.0,Vlit502310,Roggenegg-Komplex,3.0
1446,15202311,15202308.0,Vlit502311,Isentobel-Komplex,3.0
1447,15202312,15202308.0,Vlit502312,Serhalten-Flysch,3.0
1448,15202313,0.0,Vlit502313,Gwürz-Flysch,1.0
1449,15202314,0.0,Vlit502314,Ruestel-Flysch,1.0
1450,15202315,0.0,Vlit502315,Scheidegg-Flysch,1.0
1451,15202316,15202307.0,Vlit502316,Habkern-Granit,2.0
1452,15202317,15202307.0,Vlit502317,Gros-Plané-Melange,2.0
1453,15202318,15202307.0,Vlit502318,Bodevena-Melange,2.0
1454,15202319,0.0,Vlit502319,Subalpiner Flysch,1.0
1455,15202320,15202120.0,Vlit502320,Torrenthorn-Formation,3.0
1456,15202321,15202132.0,Vlit502321,Weissgandstöckli-Bank,5.0
1457,15202322,15202151.0,Vlit502322,Grisch-Member,4.0
1458,15202323,15202151.0,Vlit502323,Foostock-Member,4.0
1459,15202324,15202144.0,Vlit502324,Murgtal-Formation,3.0
1460,15202325,15202154.0,Vlit502325,Dzéman-Member,2.0
1461,15202326,15202160.0,Vlit502326,Aplitische Randfazies des Zentralen Aare-Granits,3.0
1462,15202327,15202166.0,Vlit502327,"Windgällen-Formation, Rhyolith",3.0
1463,15202328,0.0,Vlit502328,Bäregg-Gneiskomplex,1.0
1464,15202329,0.0,Vlit502329,Gärsthorn-Gneiskomplex,1.0
1465,15202330,0.0,Vlit502330,Sogn-Placi-Gneiskomplex,1.0
1466,15202331,0.0,Vlit502331,Massa-Gneiskomplex,1.0
1467,15202332,0.0,Vlit502332,Mittelvariszische Intrusiva des Aiguilles-Rouges-Massivs,1.0
1468,15202333,0.0,Vlit502333,Frühvariszische Intrusiva des Aiguilles-Rouges-Massivs,1.0
1469,15202334,0.0,Vlit502334,Prävariszisches polyzyklisches Grundgebirge des Aiguilles-Rouges-Massivs,1.0
1470,15202335,15202334.0,Vlit502335,Chéserys-Gneis,2.0
1471,15202336,0.0,Vlit502336,Spät- bis postvariszische Intrusiva des Mont-Blanc-Massivs,1.0
1472,15202337,0.0,Vlit502337,Prävariszisches polyzyklisches Grundgebirge des Mont-Blanc-Massivs,1.0
1473,15202338,15202231.0,Vlit502338,Alp-Cavradi-Gneiskomplex,2.0
1474,15202339,15202231.0,Vlit502339,Giubine-Gneiskomplex,2.0
1475,15202340,0.0,Vlit502340,Prävariszisches polyzyklisches Grundgebirge der Gotthardt-Decke,1.0
1476,15202341,15202267.0,Vlit502341,Unterwassern-Gneis,3.0
1478,15202343,15202340.0,Vlit502343,Sassina-Augengneis,2.0
1479,15202344,15202340.0,Vlit502344,Alp-Ramosa-Granitgneis,2.0
1481,15202346,15202340.0,Vlit502346,Val-Nalps-Gneiskomplex,2.0
1482,15202347,15202346.0,Vlit502347,Prato-Gneis,3.0
1483,15202348,15202346.0,Vlit502348,Distelgrat-Gneis,3.0
1484,15202349,15202346.0,Vlit502349,Val-Gronda-Augengneis,3.0
1485,15202350,15202346.0,Vlit502350,Fuorcla-Paradis-Serpentinit,3.0
1486,15202351,15202340.0,Vlit502351,Paradis-Gneiskomplex,2.0
1487,15202352,15202351.0,Vlit502352,Oberstafel-Gneis,3.0
1488,15202353,15202351.0,Vlit502353,Ganneretsch-Gneis,3.0
1489,15202354,15202351.0,Vlit502354,Corandoni-Amphibolit,3.0
1490,15202355,0.0,Vlit502355,Prävariszisches polyzyklisches Grundgebirge der Tavetsch-Decke,1.0
1491,15202356,15202355.0,Vlit502356,Rueras-Gneiskomplex,2.0
1492,15202357,0.0,Vlit502357,Prä- und Frühvariszische Sedimente und Vulkanite des Aiguilles-Rouges-Massivs,1.0
1493,15202358,15202155.0,Vlit502358,Au-d'Arbignon-Schiefer,3.0
1494,15202359,15202155.0,Vlit502359,Dorénaz-Konglomerat,3.0
3608,15202360,0.0,Vlit502360,"«Wildflysch», undifferenziert",1.0
3609,15202361,0.0,Vlit502361,Plaine-Morte-Melange,1.0
3610,15202362,0.0,Vlit502362,Mättental-Melange,1.0
3611,15202363,15202285.0,Vlit502363,Höchst-Flysch,4.0
3612,15202364,0.0,Vlit502364,Kiental-Melange,1.0
3613,15202365,15202120.0,Vlit502365,Termen-Tonschiefer,3.0
3614,15202366,15202120.0,Vlit502366,Termen-Kalkschiefer,3.0
3615,15202367,15202120.0,Vlit502367,Nufenen-Knotenschiefer,3.0
3616,15202368,15202120.0,Vlit502368,Nufenen-Sandstein,3.0
3617,15202369,15202120.0,Vlit502369,Nufenen-Granatschiefer,3.0
3618,15202370,15202133.0,Vlit502370,"Stgir-Formation, Unterer Teil",4.0
3619,15202371,15202133.0,Vlit502371,"Stgir-Formation, Oberer Teil",4.0
3620,15202372,15202401.0,Vlit502372,Runcaleida-Schichten,5.0
3621,15202373,15202403.0,Vlit502373,Riein-Schichten,5.0
3622,15202374,15202153.0,Vlit502374,Meierhof-Phyllit,3.0
3623,15202375,15202153.0,Vlit502375,Waltensburg-Verrucano,3.0
3624,15202376,15202153.0,Vlit502376,Ruinas-Sandstein,3.0
3625,15202377,15202022.0,Vlit502377,Berglikehle-Bank,4.0
3626,15202378,15202177.0,Vlit502378,Rossplatten-Diorit,2.0
3627,15202379,15202177.0,Vlit502379,Schöllenen-Diorit,2.0
3628,15202380,15202421.0,Vlit502380,Grotzen-Austernbank,4.0
3629,15202381,15202075.0,Vlit502381,Hurst-Mergel,3.0
3630,15202382,15202079.0,Vlit502382,Palis-Member,3.0
3631,15202383,15202091.0,Vlit502383,«Oberer Öhrlikalk»,3.0
3632,15202384,15202091.0,Vlit502384,«Oberer Öhrlimergel»,3.0
3633,15202385,15202091.0,Vlit502385,«Unterer Öhrlikalk»,3.0
3634,15202386,15202128.0,Vlit502386,"Spitzmeilen-Formation, Oberer Teil",4.0
3635,15202387,15202128.0,Vlit502387,"Spitzmeilen-Formation, Unterer Teil",4.0
3636,15202388,15202128.0,Vlit502388,"Spitzmeilen-Formation, Basaler Teil",4.0
3637,15202389,15202131.0,Vlit502389,"Prodkamm-Formation, Oberer Teil",4.0
3638,15202390,15202131.0,Vlit502390,"Prodkamm-Formation, Mittlerer Teil",4.0
3639,15202391,15202131.0,Vlit502391,"Prodkamm-Formation, Unterer Teil",4.0
3640,15202392,15202142.0,Vlit502392,Sandpass-Formation,3.0
3641,15202393,15202019.0,Vlit502393,Roc-Champion-Konglomerat,4.0
3642,15202394,15202013.0,Vlit502394,Spirstock-Member,3.0
3643,15202395,15202050.0,Vlit502395,«Roter Seewenkalk»,3.0
3644,15202396,15202050.0,Vlit502396,Untere Götzis-Bank,3.0
3645,15202397,15202071.0,Vlit502397,Col-de-la-Plaine-Morte-Bank,4.0
3646,15202398,15202084.0,Vlit502398,«Oberer Betliskalk»,3.0
3647,15202399,15202084.0,Vlit502399,«Unterer Betliskalk»,3.0
3648,15202400,15202121.0,Vlit502400,Vättis-Fossilbrekzie,4.0
3649,15202401,15202122.0,Vlit502401,"Inferno-Formation, Oberer Teil",4.0
3650,15202402,15202122.0,Vlit502402,"Inferno-Formation, Mittlerer Teil",4.0
3651,15202403,15202122.0,Vlit502403,"Inferno-Formation, Unterer Teil",4.0
3652,15202404,15202125.0,Vlit502404,"Sexmor-Formation, Oberer Teil",4.0
3653,15202405,15202125.0,Vlit502405,"Sexmor-Formation, Unterer Teil",4.0
3654,15202406,15202391.0,Vlit502406,«Leitoolith»,5.0
3659,15202411,15202013.0,Vlit502411,Lochegg-Brekzie,3.0
3660,15202412,15202093.0,Vlit502412,«Obere Zementsteinschichten»,3.0
3661,15202413,15202093.0,Vlit502413,«Untere Zementsteinschichten»,3.0
3662,15202414,15202416.0,Vlit502414,«Rote Echinodermenbrekzie»,5.0
3663,15202415,15202416.0,Vlit502415,«Obere Tonschiefer» (Bommerstein-Fm.),5.0
3664,15202416,15202116.0,Vlit502416,Glockhaus-Member,4.0
3665,15202417,15202119.0,Vlit502417,«Basaler Quarzit» (Coroi-Fm.),3.0
3666,15202418,15202139.0,Vlit502418,Rauwacke (Röti-Fm.),3.0
3667,15202419,15202141.0,Vlit502419,Col-du-Jorat-Member,3.0
3668,15202420,15202136.0,Vlit502420,«Equisetenschiefer»,3.0
3669,15202421,15202049.0,Vlit502421,Leist-Mergel,3.0
3670,15202422,15202049.0,Vlit502422,Leiboden-Mergel,3.0
3671,15202423,15202047.0,Vlit502423,Covayes-Formation,2.0
3672,15202424,15202047.0,Vlit502424,Javrex-Formation,2.0
3673,15202425,15202424.0,Vlit502425,«Marnes noires pyriteuses»,3.0
3674,15202426,15202424.0,Vlit502426,«Calcaires gréso-glauconieux»,3.0
3675,15202427,15202047.0,Vlit502427,«Calcarénites beiges oolitiques»,2.0
3676,15202428,15202047.0,Vlit502428,«Calcaire siliceux brunâtre»,2.0
3677,15202429,15202047.0,Vlit502429,Villarbeney-Formation,2.0
3678,15202430,15202429.0,Vlit502430,Veveyse-de-Châtel-Member,3.0
3679,15202431,15202429.0,Vlit502431,Riondouneire-Member,3.0
3680,15202432,15202096.0,Vlit502432,Jogne-Formation,3.0
3681,15202433,15202432.0,Vlit502433,«Calcaires bréchiques»,4.0
3682,15202434,15202432.0,Vlit502434,Vuavres-Member,4.0
3683,15202435,15202432.0,Vlit502435,Planière-Member,4.0
3684,15202436,15202106.0,Vlit502436,Bifé-Formation,3.0
3685,15202437,15202436.0,Vlit502437,«Calcaire à ciment» (Bifé-Fm.),4.0
3686,15202438,15202436.0,Vlit502438,Joux-Galez-Member,4.0
3687,15202439,15202106.0,Vlit502439,Pereyres-Formation,3.0
3688,15202440,15202106.0,Vlit502440,Praz-Couquain-Formation,3.0
3690,15202442,15202120.0,Vlit502442,Gryonne-Formation,3.0
3691,15202443,15202440.0,Vlit502443,Taffon-Member,4.0
3692,15202444,15202440.0,Vlit502444,Saix-Member,4.0
3940,15202445,15202429.0,Vlit502445,Cergnement-Member,5.0
3941,15202446,15202279.0,Vlit502446,Arveyes-Flysch,4.0
3942,15202447,15202279.0,Vlit502447,Sex-Mort-Flysch,4.0
3943,15202448,15202174.0,Vlit502448,Maasplanggstock-Metaandesit,5.0
3944,15202449,15202177.0,Vlit502449,Dammagletscher-Diorit,4.0
3945,15202450,15202442.0,Vlit502450,Schiefriger Mines-Lias,5.0
3946,15202451,15202442.0,Vlit502451,Kalkiger Mines-Lias,5.0
3947,15202452,15202442.0,Vlit502452,Basaler Mines-Lias,4.0
3948,15202453,15202152.0,Vlit502453,Tektonisierte Basis des Glarner-Verrucano,5.0
3949,15202454,15202194.0,Vlit502454,Chrüzlistock-Migmatit,4.0
3950,15202455,15202194.0,Vlit502455,Piz-Cuolmet-Gneiskomplex,4.0
3951,15202456,15202194.0,Vlit502456,Pulanera-Gneiskomplex,4.0
4315,15202464,15202142.0,Vlit502464,Spät- bis postvariszische Sedimente und Vulkanite des Helvetikums,2.0
4316,15202465,15202464.0,Vlit502465,Permo-Karbon des Aiguilles-Rouges-Massivs,3.0
4317,15202466,0.0,Vlit502466,Kristallin des Helvetikums,1.0
4318,15202467,15202466.0,Vlit502467,Variszisches Kristallin des Helvetikums,2.0
4319,15202468,15202466.0,Vlit502468,Prävariszisches polyzyklisches Grundgebirge des Helvetikums,2.0
4320,15202469,15202466.0,Vlit502469,Undifferenziertes Kristallin des Helvetikums,2.0
4321,15202472,15202337.0,Vlit502472,Catogne-Gneiskomplex,4.0
4322,15202473,15202336.0,Vlit502473,Grépillon-Leukogranitporphyr,4.0
4371,15202474,15202336.0,Vlit502474,Arpette-Leukogranit,4.0
4201,15202475,15202329.0,Vlit502475,Bitschji-Augengneis,5.0
4202,15202476,15202329.0,Vlit502476,Geimen-Augengneis,5.0
4203,15202477,15202337.0,Vlit502477,"Altkristallin des Mont-Blanc-Massivs, migmatitisch",4.0
