OBJECTID,UUID,OPERATOR,DATEOFCREATION,DATEOFCHANGE,CREATION_YEAR,CREATION_MONTH,REVISION_YEAR,REVISION_MONTH,REASONFORCHANGE,OBJECTORIGIN,OBJECTORIGIN_YEAR,OBJECTORIGIN_MONTH,RC_ID,WU_ID,RC_ID_CREATION,WU_ID_CREATION,REVISION_QUALITY,ORIGINAL_ORIGIN,INTEGRATION_OBJECT_UUID,TREE_LEVEL,DESCRIPTION,GEOLCODE
1353,{4AD6DE34-00C5-447B-8050-7296C6EBF986},,2017-04-18 15:10:52.000001,2017-04-18 15:10:52.000001,,,,,,,,,,,,,,,,5.0,Oftringen-Schotter,15201215
1354,{0D4D948D-B3C3-4C4B-B57D-3F6BF718DEB4},,2017-04-18 15:11:59.000000,2017-04-18 15:11:59.000000,,,,,,,,,,,,,,,,2.0,Zelg-Schotter,15201216
1355,{DB128449-D9BF-4458-827A-ECF0CDA2111C},,2017-04-18 15:13:06.000000,2017-04-18 15:13:06.000000,,,,,,,,,,,,,,,,2.0,Forst-Schotter,15201217
1356,{3DC57229-242D-4E61-89A8-08B3B36F870E},,2017-04-18 15:14:13.000000,2017-04-18 15:14:13.000000,,,,,,,,,,,,,,,,2.0,Raintal-Deltaschotter,15201218
1357,{F686E1BB-ED1E-4EA1-AC4E-B6D7EEC62B11},,2017-04-18 15:15:20.000000,2017-04-18 15:15:20.000000,,,,,,,,,,,,,,,,2.0,Kleinhöchstetten-Kies-Sand-Komplex,15201219
1358,{5755F1DF-F8B4-445A-8AF9-37FA20224DB7},,2017-04-18 15:16:27.000000,2017-04-18 15:16:27.000000,,,,,,,,,,,,,,,,2.0,Krauchthal-Schotter,15201220
1359,{53DB7B13-A6BC-4F6C-B58A-6CA39AE48B68},,2017-04-18 15:17:34.000000,2017-04-18 15:17:34.000000,,,,,,,,,,,,,,,,2.0,Brandflue-Schotter,15201221
1360,{C677CC27-365F-425E-8DFA-B886EC9E2A5A},,2017-04-18 15:18:41.000000,2017-04-18 15:18:41.000000,,,,,,,,,,,,,,,,2.0,Küsnacht-Schotter,15201222
1361,{0C8D0D3D-9525-47CF-AF20-94B6B188B01A},,2017-04-18 15:19:49.000000,2017-04-18 15:19:49.000000,,,,,,,,,,,,,,,,2.0,Chatzenstrick-Schotter,15201223
1362,{4FCA54BE-928F-496C-B43F-D1F7DE205D4D},,2017-04-18 15:20:56.000000,2017-04-18 15:20:56.000000,,,,,,,,,,,,,,,,2.0,Rabennest-Schotter,15201224
1363,{E24E58B9-5180-4253-857B-0FD6243E6B93},,2017-04-18 15:22:04.000000,2017-04-18 15:22:04.000000,,,,,,,,,,,,,,,,2.0,Ratengütsch-Schotter,15201225
1364,{BC00B13E-2993-412F-8915-A7DB7F4B9BDC},,2017-04-18 15:23:11.000000,2017-04-18 15:23:11.000000,,,,,,,,,,,,,,,,2.0,Scherenspitz-Schotter,15201226
1365,{54CFD4A2-EA04-4747-99FB-A72E3C315EB9},,2017-04-18 15:24:18.000000,2017-04-18 15:24:18.000000,,,,,,,,,,,,,,,,2.0,Walsenhaus-Schotter,15201227
1366,{3F2CBA69-0424-4EA7-96E2-72000578EF71},,2017-04-18 15:25:26.000001,2017-04-18 15:25:26.000001,,,,,,,,,,,,,,,,2.0,Richterswil-Seeton,15201228
1367,{FB8A7031-AD53-4E5A-A5A3-B036CF6F154F},,2017-04-18 15:26:33.000000,2017-04-18 15:26:33.000000,,,,,,,,,,,,,,,,2.0,Schwanden-Schotter,15201229
1368,{F552FADA-9E57-464F-808E-3C6A91492049},,2017-04-18 15:27:40.000000,2017-04-18 15:27:40.000000,,,,,,,,,,,,,,,,2.0,Reidbach-Schotter,15201230
1369,{D1EFBECD-7256-4623-AD6E-B7F750D3944F},,2017-04-18 15:28:48.000000,2017-04-18 15:28:48.000000,,,,,,,,,,,,,,,,2.0,Zell-Schotterkomplex,15201231
1370,{084F1E97-064E-4604-9A24-387C310633DB},,2017-04-18 15:29:56.000000,2017-04-18 15:29:56.000000,,,,,,,,,,,,,,,,2.0,Gubel-Schotter,15201232
1371,{D2183E71-0EE6-4F49-8F40-AE5B650F6F74},,2017-04-18 15:31:04.000000,2017-04-18 15:31:04.000000,,,,,,,,,,,,,,,,2.0,Chälen-Schotter,15201233
1372,{8AC606A5-150E-4002-A5EB-BBA90B3FCA02},,2017-04-18 15:32:11.000000,2017-04-18 15:32:11.000000,,,,,,,,,,,,,,,,2.0,Chälen-Till,15201234
1373,{8CFBCD5F-B7DE-4BFF-9360-2A1FFC145DB2},,2017-04-18 15:33:19.000000,2017-04-18 15:33:19.000000,,,,,,,,,,,,,,,,2.0,Sihlsprung-Schotter,15201235
1374,{EBAE2A32-1CDF-4DE1-A95E-D4CB7DCAEB19},,2017-04-18 15:34:27.000000,2017-04-18 15:34:27.000000,,,,,,,,,,,,,,,,2.0,Kollbrunn-Schotter,15201236
1375,{F993542D-5F75-4897-91F6-F3EF6DF379A8},,2017-04-18 15:35:34.000000,2017-04-18 15:35:34.000000,,,,,,,,,,,,,,,,2.0,Walenberg-Schotter,15201237
8080,{B40C3AFB-2EEB-4230-809C-D7E1C6809BCC},,2024-10-26 01:18:49.000001,2024-10-26 01:18:49.000001,,,,,,,,,,,,,,,,3.0,Monte-Leone-Decke: Dogger-Malm: Marmor,15203618
8081,{E4FB406B-02BA-4DFD-AFA8-2AFD0383F8CE},,2024-10-26 01:18:50.000000,2024-10-26 01:18:50.000000,,,,,,,,,,,,,,,,3.0,Monte-Leone-Decke: Dogger: Konglomerat,15203619
8084,{814B8F15-62D0-4362-82A1-CAEE46C86472},,2024-10-26 01:18:52.000000,2024-10-26 01:18:52.000000,,,,,,,,,,,,,,,,2.0,Monte-Leone-Decke: Lias,15203620
8086,{8E509A39-715E-417A-A6B4-4F44426D8E3F},,2024-10-26 01:18:53.000000,2024-10-26 01:18:53.000000,,,,,,,,,,,,,,,,3.0,Monte-Leone-Decke: Lias: Sandstein,15203621
8087,{15DB50A2-CE63-4A3B-B704-AB949A66CBD7},,2024-10-26 01:18:53.000000,2024-10-26 01:18:53.000000,,,,,,,,,,,,,,,,3.0,Monte-Leone-Decke: Lias: Konglomerat,15203622
8090,{A5F203B2-74AB-4E15-B6D0-D8BC1096EF19},,2024-10-26 01:18:55.000000,2024-10-26 01:18:55.000000,,,,,,,,,,,,,,,,2.0,Monte-Leone-Decke: Trias,15203623
8092,{D53DB822-5DB4-493D-A4FC-20575E760ECE},,2024-10-26 01:18:56.000000,2024-10-26 01:18:56.000000,,,,,,,,,,,,,,,,3.0,Monte-Leone-Decke: Quarzitische Trias,15203624
8095,{5B77EB77-38AA-4089-BB71-9C9B7EEBA958},,2024-10-26 01:18:58.000000,2024-10-26 01:18:58.000000,,,,,,,,,,,,,,,,1.0,Pizzo-del-Vallone-Decke: Sedimentbedeckung,15203625
8096,{275CCEA4-C31D-4446-913D-94FCC0EB9ECA},,2024-10-26 01:18:58.000000,2024-10-26 01:18:58.000000,,,,,,,,,,,,,,,,2.0,Pizzo-del-Vallone-Decke: Dogger-Malm,15203626
8097,{09E830B0-2D28-4A71-BC50-97587FB4CAE0},,2024-10-26 01:18:59.000000,2024-10-26 01:18:59.000000,,,,,,,,,,,,,,,,3.0,Pizzo-del-Vallone-Decke: Dogger-Malm: Marmor,15203627
8100,{AB399976-CC61-4696-9D22-E6D51202E5BF},,2024-10-26 01:19:00.000000,2024-10-26 01:19:00.000000,,,,,,,,,,,,,,,,3.0,Pizzo-del-Vallone-Decke: Dogger-Malm: Glimmerschiefer,15203628
8101,{872C8CE8-ADDC-438B-9C6C-0E84507AC879},,2024-10-26 01:19:01.000000,2024-10-26 01:19:01.000000,,,,,,,,,,,,,,,,3.0,Pizzo-del-Vallone-Decke: Dogger-Malm: Vulkanit,15203629
8105,{7964144B-00DE-4733-9A43-C4CA00E4E312},,2024-10-26 01:19:03.000000,2024-10-26 01:19:03.000000,,,,,,,,,,,,,,,,2.0,Pizzo-del-Vallone-Decke: Lias,15203630
8276,{65FFF4EF-B5C8-4A90-ABA1-9ADC0E589C60},,2024-10-26 01:20:25.000000,2024-10-26 01:20:25.000000,,,,,,,,,,,,,,,,2.0,Pizzo-del-Vallone-Decke: Trias,15203631
8272,{CD954811-1108-4014-A819-9A65EB51EA4C},,2024-10-26 01:20:23.000001,2024-10-26 01:20:23.000001,,,,,,,,,,,,,,,,1.0,Mont-Fort-Decke: Sedimentbedeckung,15203632
8063,{47EA52AA-6380-4A76-9083-03726071FE3E},,2024-10-26 01:18:40.000000,2024-10-26 01:18:40.000000,,,,,,,,,,,,,,,,2.0,Mont-Fort-Decke: Trias,15203633
8073,{2196072B-12CD-471A-B997-0C593FF7DCCE},,2024-10-26 01:18:46.000000,2024-10-26 01:18:46.000000,,,,,,,,,,,,,,,,3.0,Mont-Fort-Decke: Trias: Rauwacke,15203634
5184,{1F8B9021-056E-43D1-868B-CA6FA025BD2E},,2022-01-15 00:35:43.000000,2022-01-15 00:35:43.000000,,,,,,,,,,,,,,,,2.0,Wagenmoos-Till,15201526
5185,{587FAFC8-213D-4878-BF19-6C2DA98E056F},,2022-01-15 00:35:44.000000,2022-01-15 00:35:44.000000,,,,,,,,,,,,,,,,2.0,Niderstalden-Schotter,15201527
5186,{E04B9AB6-FB75-498D-A777-9D93DC29A2B7},,2022-01-15 00:35:45.000000,2022-01-15 00:35:45.000000,,,,,,,,,,,,,,,,2.0,Zulgtal-Schotter,15201528
5187,{C3018CD8-A797-4B48-9AAC-DD4845E21B10},,2022-01-15 00:35:46.000000,2022-01-15 00:35:46.000000,,,,,,,,,,,,,,,,2.0,Spiez-Schotter,15201529
5188,{A78414FF-290F-4B1F-A690-215601236999},,2022-01-15 00:35:47.000000,2022-01-15 00:35:47.000000,,,,,,,,,,,,,,,,2.0,Hahni-Till,15201530
5490,{5C1A8ACA-4AC3-47E3-9EDD-423AACCDB62E},,2022-05-25 14:43:12.000000,2022-05-25 14:43:12.000000,,,,,,,,,,,,,,,,2.0,Bergsturzablagerung von Ralligen (im Thunersee),15201531
3778,{F6B70FA4-C679-4BD4-9F71-4086DB853B11},,2018-03-08 11:58:32.000000,2018-03-08 11:58:32.000000,,,,,,,,,,,,,,,,3.0,Pointe-d'Otemma-Granodiorit,15205087
3779,{27ED9979-1277-4F60-9359-DC1DEE4366BF},,2018-03-08 11:59:35.000000,2018-03-08 11:59:35.000000,,,,,,,,,,,,,,,,3.0,Bouquetins-Quarzdiorit,15205088
3780,{069D1667-DD03-46DB-A376-EF31055D671B},,2018-03-08 12:00:38.000000,2018-03-08 12:00:38.000000,,,,,,,,,,,,,,,,2.0,Tête-de-Valpelline-Phyllit,15205089
3781,{8AB46E9F-E438-4740-9F7B-A33F262ECB6B},,2018-03-08 12:01:42.000000,2018-03-08 12:01:42.000000,,,,,,,,,,,,,,,,2.0,Arolla-Einheit: Série rubanée,15205090
3782,{127F5A92-F622-4542-AD30-D664B60CF633},,2018-03-08 12:02:48.000001,2018-03-08 12:02:48.000001,,,,,,,,,,,,,,,,3.0,Sassa-Metagabbro,15205091
3783,{6F82EE40-0B89-42A3-A69C-8EB772B385FF},,2018-03-08 12:03:53.000000,2018-03-08 12:03:53.000000,,,,,,,,,,,,,,,,1.0,Maia-Metagabbro,15205092
3784,{EF0D183E-ABC6-4307-AE86-41A7CDB565D5},,2018-03-08 12:04:57.000001,2018-03-08 12:04:57.000001,,,,,,,,,,,,,,,,1.0,Losone-Schiefer,15205093
3785,{AA6E781D-52BE-4C1E-88DC-AE3D7E1EE1F9},,2018-03-08 12:06:18.000000,2018-03-08 12:06:18.000000,,,,,,,,,,,,,,,,4.0,Pizzo-Leone-Gneis,15205094
3786,{63C35AEA-2EF7-41CC-A9A4-F125FE0BCB7F},,2018-03-08 12:07:23.000000,2018-03-08 12:07:23.000000,,,,,,,,,,,,,,,,4.0,Fornale-Gabbro,15205095
3787,{31B9476E-4739-4CF5-8A65-39F6DA377633},,2018-03-08 12:08:28.000000,2018-03-08 12:08:28.000000,,,,,,,,,,,,,,,,2.0,Matterhorn-Gabbro,15205096
3788,{25C2A78D-5602-4490-A64D-A1886F3F9858},,2018-03-08 12:09:32.000000,2018-03-08 12:09:32.000000,,,,,,,,,,,,,,,,3.0,Berrio-Gabbro,15205097
3789,{AAB583E4-BED1-4D2D-A95B-4323E0ECB14D},,2018-03-08 12:10:37.000000,2018-03-08 12:10:37.000000,,,,,,,,,,,,,,,,2.0,Grand-Dolin-Brekzie,15205098
3986,{6DE10EFA-DE8E-4085-A525-C46F93A36746},,2018-10-03 13:30:26.000000,2018-10-03 13:30:26.000000,,,,,,,,,,,,,,,,5.0,Meride-Fm.: Oberer Kalk,15205099
3987,{189A36E3-6332-4B0B-915C-D2520F8B9810},,2018-10-03 13:30:27.000000,2018-10-03 13:30:27.000000,,,,,,,,,,,,,,,,5.0,Meride-Fm.: Unterer Kalk,15205100
3988,{B8B807DA-8D81-465C-873E-D4932BA022B3},,2018-10-03 13:30:28.000001,2018-10-03 13:30:28.000001,,,,,,,,,,,,,,,,5.0,Meride-Fm.: Dolomit-Band,15205101
4341,{1491DE73-4964-457C-8ABA-35D7077E9D52},,2019-03-06 19:38:13.000000,2019-03-06 19:38:13.000000,,,,,,,,,,,,,,,,2.0,Dent-Blanche-Decke: Lias: Kalkstein,15205102
4342,{38259199-CE14-4A32-BFF5-69512E1832E8},,2019-03-06 19:38:14.000000,2019-03-06 19:38:14.000000,,,,,,,,,,,,,,,,2.0,Dent-Blanche-Decke: Trias: Dolomit,15205103
4343,{4B6FC050-1B52-4E03-86B2-2DAC5E39C682},,2019-03-06 19:38:15.000000,2019-03-06 19:38:15.000000,,,,,,,,,,,,,,,,2.0,Dent-Blanche-Decke: Trias: Rauwacke,15205104
4344,{0280E11A-991D-4E29-A3F2-3B09EB583E7C},,2019-03-06 19:38:16.000001,2019-03-06 19:38:16.000001,,,,,,,,,,,,,,,,2.0,Dent-Blanche-Decke: Trias: Quarzit,15205105
4345,{3E2248D4-BA43-4BED-89EB-709C53A7731B},,2019-03-06 19:38:17.000000,2019-03-06 19:38:17.000000,,,,,,,,,,,,,,,,4.0,Arolla-Orthogneis: Leukokrater Gneis,15205106
4346,{BCA932F2-D297-4D84-8A76-1C5B47C2F08A},,2019-03-06 19:38:18.000000,2019-03-06 19:38:18.000000,,,,,,,,,,,,,,,,4.0,Arolla-Orthogneis: Augengneis,15205107
4620,{C51595C3-3F66-4F41-A5D2-F1280CBEBFFB},,2019-08-12 15:03:05.000000,2019-08-12 15:03:05.000000,,,,,,,,,,,,,,,,1.0,Tasna-Decke: Prävariszisches Grundgebrige,15203506
4621,{FE475412-5732-4259-8969-C0EAEC239C89},,2019-08-12 15:03:06.000000,2019-08-12 15:03:06.000000,,,,,,,,,,,,,,,,1.0,Piz-del-Palo-Gneis,15203507
4622,{25794269-DC91-4BBB-ACE4-BB5638D50F3E},,2019-08-12 15:03:07.000000,2019-08-12 15:03:07.000000,,,,,,,,,,,,,,,,1.0,Truzzo-Granit,15203508
4623,{7135BC42-E217-4280-ADE2-E904B6429F11},,2019-08-12 15:03:08.000000,2019-08-12 15:03:08.000000,,,,,,,,,,,,,,,,1.0,Rebi-Gneis,15203509
4624,{48BCBE9B-C558-469F-A5DC-95BD915561DB},,2019-08-12 15:03:08.000000,2019-08-12 15:03:08.000000,,,,,,,,,,,,,,,,1.0,Brione-Gabbro,15203510
4625,{1C7D572C-ABF4-4A8B-B61D-15AF271EF99C},,2019-08-12 15:03:09.000000,2019-08-12 15:03:09.000000,,,,,,,,,,,,,,,,1.0,Gruf-Migmatit,15203511
4626,{DE7B5095-AA2A-446E-8EBC-557EEB744804},,2019-08-12 15:03:10.000000,2019-08-12 15:03:10.000000,,,,,,,,,,,,,,,,1.0,Adula-Decke: Basaler Gneis,15203512
4627,{FFE44BA9-868F-4341-9C4A-80B728C43694},,2019-08-12 15:03:11.000000,2019-08-12 15:03:11.000000,,,,,,,,,,,,,,,,1.0,Val-Chironico-Gneis,15203513
4628,{99F52C1D-27A2-4891-85B4-AEDD3D4C2852},,2019-08-12 15:03:11.000000,2019-08-12 15:03:11.000000,,,,,,,,,,,,,,,,1.0,Ganna-Gneis,15203514
4629,{DDF5310B-7E26-44DA-852E-52881185DF0A},,2019-08-12 15:03:12.000001,2019-08-12 15:03:12.000001,,,,,,,,,,,,,,,,1.0,Adula-Decke: Albit-Oligoklasgneis,15203515
4630,{6B104DF9-0A54-4635-8EE0-D6209E043E0A},,2019-08-12 15:03:13.000000,2019-08-12 15:03:13.000000,,,,,,,,,,,,,,,,2.0,Sivigia-Gneis,15203516
4631,{99087AF0-87E9-40AB-8FAB-510F23127C9D},,2019-08-12 15:03:14.000000,2019-08-12 15:03:14.000000,,,,,,,,,,,,,,,,1.0,Aula-Spruga-Gneiskomplex,15203517
4592,{B0EA9A3E-09B3-4332-AB6A-9355431DFF71},,2019-08-12 15:02:44.000000,2019-08-12 15:02:44.000000,,,,,,,,,,,,,,,,2.0,Lizun-Grünschiefer,15203518
4593,{8F1B0C49-009C-49BA-9837-C43E3AF403F8},,2019-08-12 15:02:44.000000,2019-08-12 15:02:44.000000,,,,,,,,,,,,,,,,2.0,Rossi-Fm.,15203519
4634,{C330536C-5490-4141-9A2D-0FA8B2E83711},,2019-08-12 15:03:16.000000,2019-08-12 15:03:16.000000,,,,,,,,,,,,,,,,1.0,Bosco-Gneis,15203520
4635,{3ADA820A-B757-45AA-9C9C-78A86F3B103F},,2019-08-12 15:03:17.000000,2019-08-12 15:03:17.000000,,,,,,,,,,,,,,,,2.0,Batnall-Gneis,15203521
4871,{58F49E35-2D31-497E-A9A5-65FDF0F9CBA9},,2020-09-20 00:28:53.000001,2020-09-20 00:28:53.000001,,,,,,,,,,,,,,,,3.0,Seron-Fm.: Sandig-kalkige Fazies,15203522
4872,{58C29A0A-7D5E-477F-90E8-116C301BA5D6},,2020-09-20 00:28:55.000000,2020-09-20 00:28:55.000000,,,,,,,,,,,,,,,,3.0,Seron-Fm.: Konglomerat-dominierte Fazies,15203523
4873,{91E0A616-B034-4A97-BFE9-2CBB31B68D14},,2020-09-20 00:28:57.000000,2020-09-20 00:28:57.000000,,,,,,,,,,,,,,,,3.0,Frutigen-Fm.: Konglomerat-dominierte Fazies,15203524
1376,{43CA46F3-120F-4C12-ACC1-5A9AB3CEDBC8},,2017-04-18 15:36:42.000000,2017-04-18 15:36:42.000000,,,,,,,,,,,,,,,,2.0,Ritteren-Schotterkomplex,15201238
1377,{C6F31E26-D39D-408F-9E9A-CBBD72A226F5},,2017-04-18 15:37:50.000000,2017-04-18 15:37:50.000000,,,,,,,,,,,,,,,,3.0,Vorholz-Schotter,15201239
1378,{CB88F11C-3AC2-4C41-A73A-21D5374CE75A},,2017-04-18 15:38:58.000001,2017-04-18 15:38:58.000001,,,,,,,,,,,,,,,,3.0,Gutsch-Schotter,15201240
1379,{1F7D32FA-486D-4E6A-BF26-8539ED77B2F2},,2017-04-18 15:40:06.000000,2017-04-18 15:40:06.000000,,,,,,,,,,,,,,,,3.0,Junkerenwald-Schotter,15201241
1380,{8E822B57-C8FC-4094-82E3-6D41133B1FF8},,2017-04-18 15:41:14.000000,2017-04-18 15:41:14.000000,,,,,,,,,,,,,,,,3.0,Chräjeloch-Schotter,15201242
1381,{D2D5E8D1-C78F-4837-8AF2-96A9CDFAA02F},,2017-04-18 15:42:22.000000,2017-04-18 15:42:22.000000,,,,,,,,,,,,,,,,3.0,Butteberg-Schotter,15201243
1382,{90E02CEE-5E5E-42F3-B1A2-CD18210F76B0},,2017-04-18 15:43:30.000000,2017-04-18 15:43:30.000000,,,,,,,,,,,,,,,,3.0,Höchi-Schotter,15201244
1383,{FD278807-26F1-4F94-8D78-7A77EC0F1DAC},,2017-04-18 15:44:38.000000,2017-04-18 15:44:38.000000,,,,,,,,,,,,,,,,3.0,Heitere-Schotter,15201245
1384,{F918A26A-480A-49DE-9B67-D0407F705F8A},,2017-04-18 15:45:46.000000,2017-04-18 15:45:46.000000,,,,,,,,,,,,,,,,3.0,Holziken-Schotter,15201246
1385,{8D9265E8-A1C3-4932-84E6-0DF271BE1AF0},,2017-04-18 15:46:54.000001,2017-04-18 15:46:54.000001,,,,,,,,,,,,,,,,3.0,Ruedertal-Schotter,15201247
1386,{30B1B117-1A0A-423C-8753-B9CFC0AE1B86},,2017-04-18 15:48:03.000000,2017-04-18 15:48:03.000000,,,,,,,,,,,,,,,,3.0,Bänkel-Schotter,15201248
1387,{CB9FF598-AFBE-44A4-BAD4-766FDB5890ED},,2017-04-18 15:49:11.000000,2017-04-18 15:49:11.000000,,,,,,,,,,,,,,,,1.0,"Quartär, undifferenziert",15201249
1388,{6571F68E-4D20-407D-B000-2D3F28F64C15},,2017-04-18 15:50:19.000000,2017-04-18 15:50:19.000000,,,,,,,,,,,,,,,,1.0,"Deckenschotter, undifferenziert",15201250
1389,{C44789DC-BE45-4873-A954-59B3A1BB0886},,2017-04-18 15:51:27.000000,2017-04-18 15:51:27.000000,,,,,,,,,,,,,,,,2.0,Girenbad-Schotter,15201251
1390,{16C356E5-8B8C-48FE-8F29-C2C37484A392},,2017-04-18 15:52:36.000000,2017-04-18 15:52:36.000000,,,,,,,,,,,,,,,,2.0,Sagenbach-Schotter,15201252
1391,{B65CD473-5B77-4973-8B01-FD5576B15FE9},,2017-04-18 15:53:44.000000,2017-04-18 15:53:44.000000,,,,,,,,,,,,,,,,2.0,Schrotzburg-Schotter,15201253
1392,{D27F1D02-5550-41AE-A82F-16DD32F3CD10},,2017-04-18 15:54:53.000000,2017-04-18 15:54:53.000000,,,,,,,,,,,,,,,,2.0,Schrotzburg-Till,15201254
1393,{A809633A-CCE2-41FF-8A50-DD63303B92DF},,2017-04-18 15:56:01.000000,2017-04-18 15:56:01.000000,,,,,,,,,,,,,,,,2.0,Bohlingen-Schotter,15201255
1394,{ED27B597-5167-4077-B619-EDE255421F53},,2017-04-18 15:57:10.000001,2017-04-18 15:57:10.000001,,,,,,,,,,,,,,,,2.0,Bannholz-Schotter,15201256
1395,{C296E2A6-3BDA-46CE-99DF-428DF5DFD975},,2017-04-18 15:58:19.000000,2017-04-18 15:58:19.000000,,,,,,,,,,,,,,,,2.0,Hungerbol-Schotter,15201257
1397,{0D083C78-213F-4836-81E6-248568F94244},,2017-04-18 16:00:48.000000,2017-04-18 16:00:48.000000,,,,,,,,,,,,,,,,2.0,Chilchstapfen-Schotter,15201258
8284,{ED2D19B3-B0FC-49C0-A5B8-7118C615EE6E},,2024-10-26 01:20:28.000000,2024-10-26 01:20:28.000000,,,,,,,,,,,,,,,,4.0,Métailler-Fm.: Quarzit,15203635
8046,{3DE6CA69-1AF0-4ACE-A5DA-0D98A9CAEEB4},,2024-10-26 01:18:32.000000,2024-10-26 01:18:32.000000,,,,,,,,,,,,,,,,4.0,Métailler-Fm.: Glimmerschiefer,15203636
8051,{69456DBA-D96D-4F28-8803-13E8370220CF},,2024-10-26 01:18:35.000000,2024-10-26 01:18:35.000000,,,,,,,,,,,,,,,,4.0,Métailler-Fm.: Chloritoid-Glimmerschiefer,15203637
8058,{3A170CDD-604E-4AF8-B788-33ADC34941F5},,2024-10-26 01:18:38.000001,2024-10-26 01:18:38.000001,,,,,,,,,,,,,,,,4.0,Distulberg-Fm.: Schiefer,15203638
8280,{FC5EDBB1-8F51-4E2F-ADCF-B111C18EFA62},,2024-10-26 01:20:27.000000,2024-10-26 01:20:27.000000,,,,,,,,,,,,,,,,4.0,Distulberg-Fm.: Albitgneis,15203639
8068,{A1500DD4-7C37-440D-8FFD-27CDC2B070AB},,2024-10-26 01:18:43.000000,2024-10-26 01:18:43.000000,,,,,,,,,,,,,,,,2.0,Barrhorn-Einheit: Trias,15203640
8072,{03C4B7E7-E30B-40BA-810C-774E789B23E6},,2024-10-26 01:18:45.000000,2024-10-26 01:18:45.000000,,,,,,,,,,,,,,,,1.0,Siviez-Mischabel-Decke: Aplit,15203641
8076,{8F1A6DB2-6822-4642-8C04-90B481859F8A},,2024-10-26 01:18:47.000000,2024-10-26 01:18:47.000000,,,,,,,,,,,,,,,,1.0,Siviez-Mischabel-Decke: Pegmatit,15203642
8056,{E0DD52A1-2A35-451A-9E5C-EE0349B9748B},,2024-10-26 01:18:37.000000,2024-10-26 01:18:37.000000,,,,,,,,,,,,,,,,4.0,Lirec-Fm.: Leukokrater Mikroklingneis,15203643
8286,{C03F27CE-9AC0-4B47-96CC-FF684FDA2705},,2024-10-26 01:20:29.000000,2024-10-26 01:20:29.000000,,,,,,,,,,,,,,,,4.0,Adlerflüe-Fm.: Leukokrater Gneiss,15203644
8085,{3FC06AB7-86FC-4A8C-A426-336A97C63698},,2024-10-26 01:18:52.000000,2024-10-26 01:18:52.000000,,,,,,,,,,,,,,,,4.0,Ergischhorn-Komplex: Leukokrater aplitischer Gneis,15203645
8098,{D33779B6-8C3D-40FF-A0CB-7E5F0D778431},,2024-10-26 01:18:59.000000,2024-10-26 01:18:59.000000,,,,,,,,,,,,,,,,1.0,Stalden-Gneiskomplex,15203646
8070,{3E79644E-E0C2-4F64-B71A-377F2232C495},,2024-10-26 01:18:44.000000,2024-10-26 01:18:44.000000,,,,,,,,,,,,,,,,2.0,Stalden-Gneiskomplex: Ahorn-Augengneis,15203647
8266,{4A7F0B0E-01AE-4FD6-865B-73C01A5D7050},,2024-10-26 01:20:20.000000,2024-10-26 01:20:20.000000,,,,,,,,,,,,,,,,2.0,Stalden-Gneiskomplex: Amphibolit,15203648
8268,{58171366-25B4-4215-9608-4ADE44230CF3},,2024-10-26 01:20:21.000000,2024-10-26 01:20:21.000000,,,,,,,,,,,,,,,,2.0,Printse-Fm.: Konglomerat,15203649
8060,{C253E59A-1C17-4D00-B23E-E63BCCE09ECC},,2024-10-26 01:18:39.000000,2024-10-26 01:18:39.000000,,,,,,,,,,,,,,,,2.0,Printse-Fm.: Graphitschiefer,15203650
8271,{2BC64E9E-363B-45E9-A9BD-810B682F2A80},,2024-10-26 01:20:23.000001,2024-10-26 01:20:23.000001,,,,,,,,,,,,,,,,1.0,Portjengrat-Decke: Kalzitmarmor,15203651
8283,{2E4E29DC-19E8-480B-A87E-21A2ABAC61F9},,2024-10-26 01:20:28.000000,2024-10-26 01:20:28.000000,,,,,,,,,,,,,,,,1.0,Portjengrat-Decke: Dolomitmarmor,15203652
4347,{142D9CEC-6954-4292-AB89-A5CB08810751},,2019-03-06 19:38:19.000000,2019-03-06 19:38:19.000000,,,,,,,,,,,,,,,,4.0,Arolla-Orthogneis: Mylonit,15205108
4348,{C0131CAB-CB5A-4361-8D00-E2A9AC598E86},,2019-03-06 19:38:20.000000,2019-03-06 19:38:20.000000,,,,,,,,,,,,,,,,2.0,Arolla-Einheit: Série rubanée: Mylonit,15205109
4349,{8DC65AE4-4E5E-49CC-AA82-5C109AC54A2E},,2019-03-06 19:38:21.000000,2019-03-06 19:38:21.000000,,,,,,,,,,,,,,,,2.0,Arolla-Einheit: Série rubanée: Mikroaugengneis,15205110
4350,{16C45835-4068-401D-A84E-14362B4DD57C},,2019-03-06 19:38:22.000000,2019-03-06 19:38:22.000000,,,,,,,,,,,,,,,,2.0,Arolla-Orthogneis: Granitoid,15205111
4351,{7D1FB51B-8EBD-4469-B49B-314C4D3E31B9},,2019-03-06 19:38:22.000000,2019-03-06 19:38:22.000000,,,,,,,,,,,,,,,,2.0,Arolla-Einheit: Basisches Gestein,15205112
4352,{E909B61F-7013-4D84-81F5-FEC451A85826},,2019-03-06 19:38:23.000000,2019-03-06 19:38:23.000000,,,,,,,,,,,,,,,,3.0,Arolla-Einheit: Basisches Gestein: Mylonitisch,15205113
