OBJECTID,UUID,LITSTRAT_FORMATION_BANK,GEOL_MAPPING_UNIT,CHRONO_TOP,CHRONO_BASE,LITHO_MAIN,LITHO_SEC,LITHO_TER,CORRELATION
3143,{6FA20BF5-CDDC-483A-A88D-F0F89435D027},15255209.0,15203392.0,15001120.0,15001120.0,15111044.0,15111068.0,,15287003.0
3144,{24E9FA1F-F6DB-4E7E-A751-14AF10C7EEDA},15255210.0,15203393.0,15001093.0,15001119.0,15111510.0,15111582.0,15111630.0,15287001.0
3145,{A274C223-15A0-43E3-ACE4-20B74CB1AF9C},15255211.0,15203394.0,15001091.0,15001091.0,15111443.0,,,15287001.0
3146,{D5A5D088-141F-40F2-9FB9-F1721B666D70},15255216.0,15203395.0,15001148.0,15001149.0,15111516.0,,,15287001.0
3147,{91EBFE4D-123A-44EC-B281-33DD31BF251B},15255217.0,15203396.0,15001091.0,15001091.0,15111582.0,15111630.0,,15287001.0
3323,{367E318C-0171-45C6-A893-6A1F890A07FE},15255060.0,15203397.0,15001049.0,15001091.0,15111614.0,,,15285024.0
3149,{793BD06E-BD89-4E93-82D7-23BCEA421A3B},15255059.0,15203398.0,15001049.0,15001049.0,15111187.0,,,15285001.0
3150,{F7CAFC17-A510-4914-B991-A2D44206E2E0},15255246.0,15203399.0,15001091.0,15001136.0,15111516.0,,,15287001.0
3151,{31AF948B-4EF1-47F2-987A-1A916ED3D8E1},15255221.0,15203400.0,15001093.0,15001134.0,15111526.0,15111582.0,15111630.0,15287001.0
3152,{B8901ECF-C2A5-4791-99CC-AF7BD38DBDEC},15255221.0,15203401.0,15001091.0,15001091.0,15111516.0,,,15287001.0
3153,{45857D59-C380-40CA-940A-860AB79EAECB},15255215.0,15203402.0,15001091.0,15001136.0,15111516.0,15111582.0,15111630.0,15287001.0
3327,{7D107D8F-ED76-4B42-BAC5-306AF203C4F3},15253314.0,15203403.0,15001091.0,15001136.0,15111545.0,15111547.0,,15287001.0
3155,{D423ED2D-D522-47C5-A116-60928A8C3E9D},,15203404.0,15001080.0,15001080.0,15111505.0,,,15285053.0
3156,{C1FA4473-C5E2-4B1D-AC7A-EBC909081885},,15203405.0,15001091.0,15001136.0,15111510.0,,,15287001.0
3157,{4CF3B88B-6864-4B3F-BCDC-078B7534DE0C},15255213.0,15203406.0,15001093.0,15001119.0,15111505.0,15111602.0,,15287003.0
3158,{35F99CAC-AD02-4976-AAD5-7B35E743A0EF},15255214.0,15203407.0,15001093.0,15001119.0,15111028.0,,,15287003.0
3159,{1986D837-F872-4EDD-A222-4A3B3B0B4171},,15203408.0,15001049.0,15001049.0,15111591.0,15111614.0,,15285030.0
3329,{9F6FD4F5-99BD-4EEB-BEE9-4388F7F2A2A2},,15203409.0,15001049.0,15001049.0,15111002.0,,,15285030.0
3161,{F4729D95-2907-47AC-AABA-BE54A586F237},,15203410.0,15001066.0,15001066.0,15111486.0,15111005.0,,15285033.0
3162,{403A6C6C-3019-4002-9713-D1B4FA8D4305},15255319.0,15203411.0,15001066.0,15001070.0,15111313.0,15111593.0,,15285034.0
3163,{A93D8827-FB7E-4743-9FD4-29C2265AE66E},,15203412.0,15001049.0,15001049.0,15111002.0,,,15285030.0
3164,{ED933A0C-833C-4F62-AB21-A4DC643755EB},,15203413.0,15001066.0,15001070.0,15111636.0,15111443.0,15111368.0,15285041.0
3165,{2773E9F6-2458-4384-B6A5-BCED73CFFE33},,15203414.0,15001066.0,15001070.0,15111636.0,15111443.0,15111368.0,15285041.0
3166,{8E1EE5E8-2D1B-4802-BAF4-F1ECA7EF8D8E},15255320.0,15203415.0,15001066.0,15001070.0,15111368.0,15111626.0,,15285041.0
3167,{FBFE66EE-2EE6-45BB-AC87-1E57700DE39E},15255321.0,15203416.0,15001066.0,15001070.0,15111443.0,,,15285041.0
3168,{549717F3-76C5-4FA5-9DA3-9A5780D5B763},15255323.0,15203417.0,15001080.0,15001080.0,15111010.0,,,15285045.0
3169,{F1B8F103-2C70-4701-ADA1-A2B69B7A2E07},,15203418.0,15001066.0,15001066.0,15111486.0,,,15285033.0
3170,{E4E43914-3987-4177-83D1-42F90886452F},,15203419.0,15001066.0,15001070.0,15111505.0,15111313.0,,15285034.0
3171,{41CE9629-5C58-4DF5-B0C0-37E7A31021F3},15255312.0,15203420.0,15001049.0,15001049.0,15111635.0,15111565.0,,15285024.0
3172,{E024C625-7164-4E84-AC53-96990D7ABF4D},,15203421.0,15001049.0,15001049.0,15111591.0,15111614.0,,15285030.0
3173,{BD7D0381-EA79-4F2F-9BB9-FDE352A0FB72},,15203422.0,15001066.0,15001070.0,15111636.0,15111443.0,15111368.0,15285041.0
3174,{9D8D7FE4-0434-466C-8B68-6093B5A6D29C},15255313.0,15203423.0,15001066.0,15001070.0,15111368.0,15111626.0,,15285041.0
3175,{A74EE002-C543-4EB4-A44B-6F7A1BC31618},,15203424.0,15001066.0,15001070.0,15111636.0,15111443.0,15111368.0,15285041.0
3176,{DC7702CB-C031-4D4E-93D4-152759DE9592},15255247.0,15203425.0,15001091.0,15001136.0,15111510.0,15111391.0,,15287001.0
3177,{8EE1237D-F541-4572-AB9A-D05637A8C3D5},,15203426.0,15001093.0,15001119.0,15111533.0,,,15287001.0
3178,{CABA71D1-DE86-4D7B-96C5-7336DB1DACC9},,15203427.0,15001091.0,15001136.0,15111510.0,,,15287001.0
3179,{ADE9150E-38E1-4066-BCEF-DD0A5A276E00},,15203428.0,15001134.0,15001134.0,15111516.0,,,15287001.0
3180,{8B37ACCE-7330-4A6E-9563-1D51A608A8E0},,15203429.0,15001091.0,15001136.0,15111553.0,,,15287001.0
3181,{653CB476-7450-419C-B2FC-F50E3A24FF7E},15254018.0,15203430.0,15001049.0,15001093.0,15111051.0,,,15287001.0
3182,{2F1A340E-92FB-4FCB-8884-7C4EDE9F7C04},15254018.0,15203431.0,15001049.0,15001093.0,15111028.0,,,15287001.0
3183,{AD375B01-54B6-4025-BF25-6787FFB16C60},,15203432.0,15001080.0,15001120.0,15111186.0,15111277.0,15111636.0,15285001.0
3184,{134D839D-9ECA-4361-8418-B15B909ECCE8},,15203433.0,15001091.0,15001136.0,15111510.0,15111455.0,15111582.0,15287001.0
3185,{12F88F5C-2E89-48CE-850F-5224C08F083E},,15203434.0,15001091.0,15001136.0,15111582.0,,,15287001.0
3186,{B50D828A-C102-4CD9-925B-E5950A8885F7},,15203435.0,15001091.0,15001136.0,15111553.0,,,15287001.0
3187,{C6A635E6-5CEA-43A1-9840-3ED6594D58FB},15255253.0,15203436.0,15001066.0,15001080.0,15111505.0,15111297.0,15111486.0,15285001.0
3188,{EB776BAF-BE64-4D35-AA26-95863C147516},15255254.0,15203437.0,15001093.0,15001093.0,15111079.0,15111074.0,15111579.0,15285001.0
3189,{856DF196-0EF6-4EE3-AF4C-1D3A554CFF70},,15203438.0,15001049.0,15001093.0,15111051.0,15111505.0,15111486.0,15285001.0
3190,{83D8326C-627C-4CD1-B478-8CD84A30B94C},15255255.0,15203439.0,15001101.0,15001110.0,15111405.0,,,15287001.0
3191,{ED0B0071-A426-443A-B9B4-9A4AEE8C0810},15255256.0,15203440.0,15001119.0,15001119.0,15111533.0,,,15287001.0
3192,{6E254D64-4861-48A3-A580-718DC93D03EE},15255258.0,15203441.0,15001091.0,15001091.0,15111559.0,,,15287001.0
3193,{F84A1D25-FC58-4D56-8391-C1FD1D5535E9},15255256.0,15203442.0,15001119.0,15001119.0,15111542.0,,,15287001.0
3194,{678FF683-AD43-43AC-8D58-9E7BF9DB09CC},,15203443.0,15001091.0,15001136.0,15111553.0,,,15287001.0
3195,{CA94B8F1-0E21-4C8D-8E7B-C8E82909A721},,15203444.0,15001091.0,15001136.0,15111518.0,,,15287001.0
3196,{F6001533-5B9D-4651-AB1B-7770B03BBB85},,15203445.0,15001091.0,15001136.0,15111524.0,,,15287001.0
3197,{1DBB3BC0-5C9B-4C79-9110-1CC422938656},,15203446.0,15001091.0,15001136.0,15111579.0,,,15287001.0
3198,{A2557972-483F-4C7E-A7AA-64A360286298},,15203447.0,15001051.0,15001080.0,15111486.0,15111486.0,15111277.0,15285001.0
3200,{81BE9629-32A2-4D4C-B67C-718F33EE244C},15255249.0,15203449.0,15001091.0,15001091.0,15111533.0,,,15287001.0
3201,{15632E95-8906-4511-A767-A90FE88F0A85},15255250.0,15203450.0,15001091.0,15001091.0,15111516.0,,,15287001.0
3202,{2EB3351B-9CA1-48AD-BB8A-A5436DAC7D2B},15255251.0,15203451.0,15001091.0,15001136.0,15111559.0,,,15287001.0
3203,{EE5FECA7-31F8-43FD-B615-8A0ED8A12A3C},15255252.0,15203452.0,15001091.0,15001136.0,15111553.0,15111537.0,,15287001.0
3204,{B2B4AE49-0301-45B9-8730-0DFCBF7A7EE7},15255256.0,15203453.0,15001119.0,15001119.0,15111533.0,,,15287001.0
3205,{6C20B0BE-E891-484B-8123-56CDA78D7985},15255259.0,15203454.0,15001002.0,15001091.0,15111542.0,,,15287001.0
3206,{BB889C09-4C00-48F3-814B-046353180633},,15203455.0,15001049.0,15001049.0,15111589.0,15111579.0,,15285029.0
3207,{C9D797FE-C223-44E9-8F18-630B973877F0},,15203456.0,15001070.0,15001070.0,15111565.0,,,15285044.0
3208,{31B53DB9-E82F-4DD8-AF96-EB4235EDB4D1},,15203457.0,15001074.0,15001075.0,15111186.0,,,15285044.0
3209,{B57E9880-78AA-45B7-927A-CEAC18903A6F},,15203458.0,15001080.0,15001080.0,15111487.0,,,15285049.0
3210,{437D3713-E2CB-464F-ADAC-6AF86305D049},15254026.0,15203459.0,15001091.0,15001136.0,15111553.0,15111520.0,15111579.0,15287001.0
3211,{24D88812-0319-491C-9A0C-D232FAD2CFA1},,15203460.0,15001093.0,15001119.0,15111533.0,,,15287002.0
3212,{62C95E7B-A198-4465-80C1-5B711A8F1C7D},,15203461.0,15001091.0,15001136.0,15111510.0,,,15287009.0
3213,{DCA40603-7C8C-415A-9B6C-4DC8ACB5588E},15255212.0,15203462.0,15001049.0,15001091.0,15111456.0,,,15287001.0
3214,{11060295-06A8-49EB-BA55-F83EFFB16A79},15255242.0,15203463.0,15001135.0,15001136.0,15111570.0,,,15287001.0
3215,{7BAE4BBB-2A46-49E0-8187-0EEA4227E264},15255242.0,15203464.0,15001091.0,15001136.0,15111631.0,,,15287001.0
3303,{A0172E88-4584-4850-B8FD-48A12C61283E},15255243.0,15203465.0,15001091.0,15001136.0,15111635.0,,,15287001.0
3304,{1130C408-284F-4046-94D0-6B30F74A5095},15255244.0,15203466.0,15001136.0,15001136.0,15111630.0,,,15287001.0
3305,{DEE4D7CA-D4F1-44F4-BC9F-8793D82CFEAA},15255238.0,15203467.0,15001135.0,15001135.0,15111625.0,,,15287001.0
3306,{7D91763E-E898-422B-90CF-16446DB9655C},15255236.0,15203468.0,15001034.0,15001135.0,15111626.0,,,15287001.0
3654,{C8CFC174-D35A-4AED-BDFF-9E02EFFB063B},15255236.0,15203469.0,15001034.0,15001135.0,15111455.0,,,15287001.0
3307,{E12E2FFE-71B7-48CC-90AF-60EB87E06C83},15255227.0,15203470.0,15001093.0,15001093.0,15111511.0,15111352.0,,15287002.0
3309,{8CA1EDAB-3C60-49CF-A44B-094B11C582E4},,15203471.0,15001093.0,15001119.0,15111565.0,15111028.0,,15287003.0
3310,{019EA186-A1E4-4CC4-8985-DE643869F71E},,15203472.0,15001093.0,15001093.0,15111602.0,,,15287003.0
3311,{FAAEED0E-4097-432F-94CB-B8563301B308},,15203473.0,15001119.0,15001119.0,15111583.0,,,15287003.0
3313,{B2758910-B5D3-471C-9DCF-317296638210},,15203474.0,15001093.0,15001119.0,15111389.0,,,15287002.0
3314,{B564D4D6-5496-400C-883C-1DCACCDF2F6B},,15203475.0,15001091.0,15001136.0,15111510.0,15111630.0,,15287009.0
3315,{7464AE56-A9B5-4731-AC5B-5B0354767B16},,15203476.0,15001091.0,15001136.0,15111553.0,,,15287009.0
3317,{FE2A8984-B23E-438D-B0D2-5F35A54D8B7D},,15203477.0,15001091.0,15001136.0,15111524.0,,,15287009.0
3318,{D6173692-B11C-4EF2-86C8-C20C56AA9B5E},,15203478.0,15001091.0,15001136.0,15111516.0,,,15287009.0
3319,{65A3E5B1-0746-45F0-8EAA-0C5AE2E138ED},15254014.0,15203479.0,15001093.0,15001093.0,15111537.0,15111634.0,,15287001.0
3320,{D5AC748A-ED17-4C05-BF5F-391E5778A5DE},,15203480.0,15001049.0,15001049.0,15111505.0,15111489.0,,15285001.0
3321,{093FC740-345E-4DA3-A814-081B12D9A7B0},,15203481.0,15001049.0,15001049.0,15111505.0,15111489.0,,15285001.0
3322,{E22FBC56-A197-4C00-9067-4A67BCCA2C77},,15203482.0,15001049.0,15001049.0,15111486.0,15111505.0,15111582.0,15285001.0
3324,{B96A591F-E946-4706-BBAE-07EEAB3BE0F4},15254034.0,15203483.0,15001066.0,15001070.0,15111495.0,15111010.0,,15285037.0
3235,{613BAF50-07B6-4BF3-8F24-5CA3B2E63E02},15254035.0,15203484.0,15001078.0,15001078.0,15111505.0,,,15285044.0
3236,{C58E254F-7E7A-4D01-9CAC-72B4931613FF},15254036.0,15203485.0,15001077.0,15001079.0,15111044.0,15111247.0,,15285044.0
3237,{5111662B-6330-4B1C-A0FE-43CFDE2513E8},15254037.0,15203486.0,15001079.0,15001082.0,15111602.0,15111583.0,15111486.0,15285044.0
3238,{7E073F2B-1CFD-4425-992F-BCAB25287BB2},15255315.0,15203487.0,15001066.0,15001070.0,15111636.0,,,15285041.0
3326,{E65B984B-9F48-42A8-B7B6-E4E2481F272C},15255310.0,15203488.0,15001066.0,15001070.0,15111630.0,,,15285041.0
3328,{E451AE72-8698-428B-A76A-ACA34E19785B},15255311.0,15203489.0,15001066.0,15001070.0,15111635.0,,,15285041.0
3680,{24548152-B3DC-4038-80FF-59791CADDC85},15255088.0,15203490.0,15001029.0,15001051.0,15111605.0,15111604.0,15111614.0,15285001.0
3629,{4AC419EE-E46D-4D2D-A9B7-010E7B56F9F2},,15203491.0,15001058.0,15001065.0,15111636.0,15111630.0,,15285041.0
3685,{D44220E8-2F79-484E-B2DB-A8049443377D},,15203492.0,15001051.0,15001066.0,15111565.0,15111486.0,15111044.0,15285030.0
3686,{B235A1F6-292B-456E-8EC0-B8744398DC71},15255341.0,15203493.0,15001069.0,15001072.0,15111636.0,,,15285041.0
3688,{7095BF8A-204A-4385-AA22-BB22262B8C66},15255339.0,15203494.0,15001066.0,15001066.0,15111017.0,15111619.0,,15285040.0
3690,{488BFCC7-FEC0-4AFE-B84D-26668BB2332F},15255270.0,15203495.0,15001066.0,15001075.0,15111273.0,,,15285001.0
3671,{E6020002-02AE-468B-A7CA-EAB9EDF67051},,15203496.0,15001002.0,15001065.0,15111002.0,,,15285030.0
3694,{B7D80119-10BD-438F-8225-6521E3FA6E67},15255330.0,15203497.0,15001059.0,15001060.0,15111614.0,15111593.0,,15285030.0
3697,{1E7CF132-EED9-472C-87A7-962693B88FAA},,15203498.0,15001065.0,15001065.0,15111233.0,15111132.0,,15285033.0
3446,{E28AC05E-20ED-459C-82EA-33B1A19445EB},15255331.0,15203499.0,15001065.0,15001065.0,15111313.0,15111619.0,15111005.0,15285034.0
3448,{35897E87-A7FC-470C-94BD-837D295D85BE},,15203500.0,15001066.0,15001070.0,15111636.0,15111443.0,15111368.0,15285041.0
3465,{0CB81249-B32D-44D7-8C3E-7470B6037552},15255275.0,15203501.0,15001091.0,15001091.0,15111510.0,,,15287001.0
3451,{3E0F33D9-EC33-4DA8-BDD9-51DEFEDBEA3B},,15203502.0,15001002.0,15001065.0,15111002.0,,,15285030.0
3454,{342B9B9A-430B-4251-A779-07D691900E76},,15203503.0,15001066.0,15001070.0,15111636.0,15111443.0,15111368.0,15285041.0
3456,{4048E614-97C9-4022-9A9E-A6802777123C},,15203504.0,15001051.0,15001059.0,15111005.0,,,15285031.0
3460,{AE6FBFF3-B0A2-4ED5-9229-54F0D4630499},15255286.0,15203505.0,15001060.0,15001061.0,15111017.0,,,15285031.0
3687,{98D966E7-8C96-453E-AF13-88270ACA943C},,15203506.0,15001091.0,15001136.0,15111553.0,15111565.0,15111559.0,15287009.0
3466,{56CDBC87-2F18-43E1-8028-50A761D81D0F},15254054.0,15203507.0,15001091.0,15001136.0,15111516.0,15111524.0,,15287001.0
3469,{34995611-6E66-46DB-8324-ADC709A4BB1D},15255260.0,15203508.0,15001093.0,15001119.0,15111391.0,15111516.0,,15287002.0
3471,{3A378204-4359-45B7-BF09-3BB2BA6FC3BD},15254043.0,15203509.0,15001091.0,15001136.0,15111510.0,15111391.0,,15287001.0
3475,{2C711DC7-F381-4C53-A572-D1D73DFE79A1},15254044.0,15203510.0,15001091.0,15001136.0,15111443.0,,,15287001.0
3477,{BD3F9304-8024-413E-8729-4F809230849F},15254055.0,15203511.0,15001091.0,15001136.0,15111537.0,,,15287001.0
3481,{4A8D9B46-2AE9-4ED0-905D-7E2DC7A6A05F},,15203512.0,15001091.0,15001136.0,15111520.0,,,15287001.0
3670,{041AABBB-7349-4BDF-A407-FEF30A89B6F2},15254046.0,15203513.0,15001091.0,15001136.0,15111519.0,,,15287001.0
3676,{50569375-7939-4AE5-BA1C-2AE5F42FDDBE},15254047.0,15203514.0,15001091.0,15001136.0,15111552.0,,,15287001.0
3683,{BAEB4C23-B057-48AF-A180-5487FC3B17D5},,15203515.0,15001091.0,15001136.0,15111512.0,,,15287001.0
3693,{B9C3449F-C307-493B-A90F-4FACCF2BD25D},15254056.0,15203516.0,15001091.0,15001136.0,15111510.0,15111582.0,,15287001.0
3482,{C7FEB374-DB86-482D-A49C-F2E620E34C35},15254016.0,15203517.0,15001091.0,15001136.0,15111518.0,15111531.0,,15287001.0
3464,{DBA1F20F-7FAA-494E-89D8-22D985F39826},15255326.0,15203518.0,15001066.0,15001070.0,15111629.0,15111443.0,,15285041.0
3479,{E4F75894-042A-4C75-86CC-4B6D48B22E9B},15255325.0,15203519.0,15001050.0,15001066.0,15111582.0,,,15285030.0
3493,{57ECBB17-7888-44D7-919C-1F04902E2F58},15254027.0,15203520.0,15001091.0,15001091.0,15111510.0,,,15287001.0
3513,{9BADAC87-8C5E-45CB-9978-5FB0558D9490},15254028.0,15203521.0,15001091.0,15001091.0,15111516.0,,,15287001.0
4407,{959A3CEB-7B9E-4FB3-B6FB-A9323482C787},15255005.0,15203522.0,15001052.0,15001052.0,15111248.0,,,15285025.0
4408,{218433FA-BE33-402F-86F2-0C6E688B82E6},15255005.0,15203523.0,15001052.0,15001052.0,15111037.0,,,15285025.0
4409,{66CFF286-E141-4817-99D4-8AF14B022C70},15255007.0,15203524.0,15001052.0,15001052.0,15111037.0,15111044.0,,15285025.0
4410,{3231EC2D-5CCF-42C1-93A3-384CDB677712},15255007.0,15203525.0,15001052.0,15001052.0,15111123.0,15111056.0,15111079.0,15285025.0
5080,{3269134A-0F6D-4888-A602-E7FAC2FDEF00},,15203526.0,15001080.0,15001080.0,15111303.0,,,15285024.0
5081,{D969A9F8-D9A1-4270-83E8-E13C713CC9DD},,15203527.0,15001081.0,15001081.0,15111214.0,15111102.0,,15285046.0
5082,{C3EA0263-EB37-40DD-9F28-45377DA449D5},15255196.0,15203528.0,15001081.0,15001081.0,15111162.0,,,15285046.0
5083,{CD47BF08-072C-4F92-951E-63B155A2F31F},15255332.0,15203529.0,15001057.0,15001057.0,15111005.0,15111123.0,15111132.0,15285035.0
5084,{CE767596-8073-4206-802E-A1F0B0CD54C3},15255333.0,15203530.0,15001049.0,15001049.0,15111005.0,,,15285035.0
5085,{02E15CEE-5E32-44FD-8C51-7CD7D6FBA13F},15255334.0,15203531.0,15001057.0,15001057.0,15111005.0,,,15285035.0
5728,{3BEA5295-DCFA-4BE8-AA87-171A4CC5773C},,15203532.0,15001049.0,15001049.0,15111589.0,15111489.0,,15285030.0
5729,{90A8A99C-A720-4638-9FA0-79E4D5AE76F7},15254053.0,15203533.0,15001091.0,15001136.0,15111389.0,,,15287001.0
5730,{DE1F27D4-385F-47DB-A0AF-97E963400EF6},15254053.0,15203534.0,15001091.0,15001136.0,15111553.0,,,15287001.0
5731,{30C7687D-E712-4089-AF61-6B7BD819A58F},,15203535.0,15001091.0,15001136.0,15111455.0,,,15287001.0
5732,{5C052C50-A600-46C3-B616-D95E64CA07BB},,15203536.0,15001049.0,15001049.0,15111589.0,15111489.0,,15285030.0
6005,{D33D3DCD-3EFD-40FA-A6D1-FECD03E62FF5},,15203537.0,15001080.0,15001080.0,15111487.0,,,15285049.0
6006,{EE238D66-FD19-48CC-9C72-CAD7B0D31612},,15203538.0,15001091.0,15001136.0,15111553.0,,,15287001.0
6007,{70842F58-C5F9-4B89-A6D3-7AFED8051F20},15254049.0,15203539.0,15001091.0,15001136.0,15111510.0,,,15287001.0
6008,{A7326057-5789-496F-A7B0-1641E4E05255},15254050.0,15203540.0,15001091.0,15001136.0,15111510.0,,,15287001.0
6009,{A56E1247-4E4C-4059-8E69-FE9EF1DF02F8},,15203541.0,15001091.0,15001136.0,15111481.0,,,15287001.0
6010,{78241CA4-CCA8-4B1D-8F3E-9A46D81DD499},,15203542.0,15001091.0,15001136.0,15111630.0,,,15287001.0
6011,{DF8804C7-877F-4A33-A311-EDE3C08D44AE},,15203543.0,15001091.0,15001136.0,15111635.0,,,15287001.0
6012,{0FEA69C9-6608-4A93-A4A8-E3C59D635B93},,15203544.0,15001091.0,15001136.0,15111455.0,,,15287001.0
6013,{DD037A59-5DFD-4A11-9A8E-54D2DF1B81E2},15254040.0,15203545.0,15001093.0,15001119.0,15111510.0,15111391.0,,15287001.0
6014,{99468722-4CEA-4E31-A942-8CEDA4E7FBB3},15254039.0,15203546.0,15001093.0,15001119.0,15111520.0,15111391.0,,15287001.0
6015,{855E16B4-76F4-4F6C-943C-363BBFA1C50C},15254039.0,15203547.0,15001093.0,15001119.0,15111510.0,15111391.0,,15287001.0
6016,{5D13B67B-E772-4BF3-B968-CD1D556C8193},,15203548.0,15001091.0,15001136.0,15111482.0,,,15287001.0
6017,{F836CB27-FC64-490E-968F-64F7636D11EE},,15203549.0,15001091.0,15001136.0,15111510.0,,,15287001.0
6018,{58C608CD-67AF-4225-A1C9-E9B1370A185E},,15203550.0,15001091.0,15001136.0,15111553.0,,,15287001.0
6019,{705F9E54-51D8-4235-9C96-CEEAA0968ACD},,15203551.0,15001091.0,15001136.0,15111630.0,,,15287001.0
6020,{822C9667-8A20-4824-8C69-827FE614642D},,15203552.0,15001091.0,15001136.0,15111630.0,,,15287009.0
6021,{1A93891D-DA80-4315-9368-5C6326D51AEC},,15203553.0,15001049.0,15001049.0,15111489.0,,,15287001.0
6022,{D299ACC5-493C-4121-95DA-136DAFCF5590},,15203554.0,15001080.0,15001080.0,15111487.0,,,15287001.0
6023,{5ECC064A-1F09-46E0-8D6E-BBC470828A59},,15203555.0,15001091.0,15001136.0,15111553.0,,,15287001.0
6024,{EAA90469-3A4E-422E-A2EC-7DCC3C8B420C},15254042.0,15203556.0,15001091.0,15001136.0,15111510.0,,,15287001.0
6025,{FA9BA41A-BFC9-485B-857F-FDB84B75131B},15254045.0,15203557.0,15001091.0,15001136.0,15111516.0,,,15287001.0
6026,{61E11BAA-F77E-4CB5-8406-3639A2276247},,15203558.0,15001091.0,15001136.0,15111630.0,,,15287001.0
6027,{CF1683CE-99D7-48C1-8923-506B516B73EE},,15203559.0,15001091.0,15001136.0,15111455.0,,,15287001.0
6028,{26716DD2-227E-47FB-B96E-49335FBC4104},15255336.0,15203560.0,15001050.0,15001050.0,15111614.0,15111044.0,15111186.0,15285030.0
6029,{1D884982-3EEC-470B-9552-E2B6E16B75F2},,15203561.0,15001070.0,15001070.0,15111443.0,,,15285041.0
6030,{1F86A443-ADFC-492A-AF62-1CD055FA3D59},,15203562.0,15001035.0,15001035.0,15111044.0,15111132.0,,15285025.0
6031,{79BD294E-BC99-4901-A2A7-0754F3F30E9C},,15203563.0,15001052.0,15001059.0,15111221.0,15111229.0,15111132.0,15285031.0
6032,{89319155-1CB8-442C-8848-E915C927CBA0},15255039.0,15203564.0,15001044.0,15001044.0,15111017.0,15111044.0,15111258.0,15285025.0
6033,{F393DF6D-0B1C-424B-A625-817A5DD79694},15255039.0,15203565.0,15001052.0,15001054.0,15111017.0,15111132.0,15111229.0,15285025.0
6034,{A9FBB0BA-83F8-487F-8114-6CD11928D3F3},15255039.0,15203566.0,15001052.0,15001054.0,15111044.0,15111132.0,15111258.0,15285025.0
6341,{27D070D6-B54E-4A2C-AFEC-AE00E6CCAF86},,15203567.0,15001069.0,15001072.0,15111247.0,,,15285043.0
6342,{AB066EC7-0667-4D23-A544-6BD41F5CD122},,15203568.0,15001080.0,15001080.0,15111277.0,,,15285049.0
6343,{AC0B623E-B66D-4F6E-A035-1EA7F2CA12D7},,15203569.0,15001080.0,15001080.0,15111277.0,15111186.0,,15285049.0
6344,{C0474ADE-AD89-4EC7-966B-13F1652611DE},,15203570.0,15001080.0,15001080.0,15111289.0,15111297.0,,15285045.0
6345,{77D98D01-D2BC-439C-B05D-F6B42464ABB1},,15203571.0,15001080.0,15001080.0,15111297.0,,,15285045.0
6346,{69AEE248-89AD-4175-9017-52C4147CCCB3},,15203572.0,15001080.0,15001080.0,15111138.0,15111044.0,,15285045.0
6347,{FE84CD81-4366-42A8-AEB4-E52EA3E5D7A2},15255034.0,15203573.0,15001029.0,15001029.0,15111044.0,15111090.0,15111102.0,15285025.0
6348,{F4B10FD3-4DF8-48AA-A20F-15BECE799914},15253364.0,15203574.0,15001054.0,15001055.0,15111221.0,15111142.0,,15285031.0
6349,{607F0458-B86B-45FB-BCDE-0E807FFCDA76},,15203575.0,15001085.0,15001088.0,15111297.0,15111074.0,,15285045.0
6350,{690D7FCD-997E-4798-B99A-E9646C3D228C},,15203576.0,15001044.0,15001044.0,15111044.0,15111090.0,,15285025.0
6351,{34A37F4D-BB5C-4327-AEE9-17979B6770D4},,15203577.0,15001077.0,15001078.0,15111247.0,15111259.0,,15285043.0
6665,{C1835EA0-2484-432E-99C2-293943E4C181},15255073.0,15203579.0,15001059.0,15001060.0,15111074.0,,,15285001.0
6666,{78C25FA2-F3EA-4E04-8A8B-086D47A84DE0},15255074.0,15203580.0,15001061.0,15001064.0,15111074.0,,,15285001.0
6667,{696FC0B4-9BEB-407B-87C9-067D55CB1BDA},,15203581.0,15001050.0,15001050.0,15111589.0,,,15285001.0
6668,{42B6DE28-8A10-49FE-9D9E-BD891E35E65E},,15203582.0,15001050.0,15001050.0,15111614.0,,,15285001.0
6669,{4B11C592-5568-44AA-B844-C0DF2C9F12AD},,15203583.0,15001080.0,15001080.0,15111607.0,,,15285045.0
7285,{DD0C1C09-037E-4996-9FA8-82BA4757AC75},15255140.0,15203584.0,15001073.0,15001076.0,15111132.0,15111186.0,,15285042.0
7292,{6D8B179D-67C7-4268-AF44-C75476449491},,15203585.0,15001079.0,15001079.0,15111132.0,15111056.0,15111229.0,15285043.0
7287,{98F0F052-FF0F-44C7-8EE1-2B8DD0028F7A},,15203586.0,15001073.0,15001078.0,15111132.0,15111209.0,15111259.0,15285040.0
7288,{A25981BC-B025-48E1-BECD-57ED95AF3DE2},,15203587.0,15001037.0,15001040.0,15111102.0,15111186.0,15111084.0,15285023.0
7289,{51922A96-5415-4BCE-A7DF-D55BDE43A5CF},,15203588.0,15001071.0,15001073.0,15111240.0,15111189.0,,15285040.0
7290,{843FAB3F-6FA9-4F05-A57E-29D5FC2BD82E},,15203589.0,15001074.0,15001078.0,15111259.0,15111229.0,15111277.0,15285043.0
7291,{D2C871DA-E5BE-4E81-9745-20A966D4ACF5},,15203590.0,15001079.0,15001079.0,15111132.0,15111056.0,15111240.0,15285043.0
